bo_id,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
868,64.3000030517578,63.4000015258789,63.53393049419094,63.66785946250298,63.80178843081502,63.93571739912706,64.0696463674391,64.20357533575114,64.27947069556782,64.35536605538451,64.43126141520119,64.50715677501788,64.57359771994608,64.64003866487428,64.70647960980247,64.77292055473067,64.83936149965888,64.90580244458708,64.97224338951528,65.03868433444347,65.10512527937168,65.17156622429988
869,65.0999984741211,64.0999984741211,64.25041516514193,64.40083185616275,64.55124854718359,64.70166523820443,64.85208192922525,65.00249862024609,65.05312251236816,65.10374640449024,65.1543702966123,65.20499418873437,65.25949170517734,65.3139892216203,65.36848673806325,65.42298425450622,65.47748177094918,65.53197928739215,65.58647680383511,65.64097432027806,65.69547183672103,65.74996935316399
871,64.6999969482422,63.7000007629395,63.80026732937931,63.90053389581912,64.00080046225894,64.10106702869874,64.20133359513855,64.30160016157836,64.42699943903351,64.55239871648865,64.6777979939438,64.80319727139894,64.87607176390019,64.94894625640144,65.02182074890268,65.09469524140393,65.16756973390517,65.24044422640642,65.31331871890767,65.38619321140891,65.45906770391016,65.5319421964114
873,64.8000030517578,64.0999984741211,64.23304885682234,64.36609923952358,64.49914962222482,64.63220000492605,64.76525038762729,64.89830077032853,64.97287443703176,65.047448103735,65.12202177043822,65.19659543714145,65.27353438232656,65.35047332751166,65.42741227269676,65.50435121788186,65.58129016306697,65.65822910825207,65.73516805343718,65.81210699862227,65.88904594380737,65.96598488899248
874,64.8000030517578,64.0999984741211,64.23163893215022,64.36327939017933,64.49491984820844,64.62656030623756,64.75820076426669,64.8898412222958,64.96230000199084,65.0347587816859,65.10721756138093,65.17967634107598,65.24138809980215,65.30309985852834,65.36481161725452,65.42652337598071,65.48823513470688,65.54994689343306,65.61165865215925,65.67337041088543,65.73508216961162,65.79679392833779
875,64.8000030517578,64.0999984741211,64.23172145133316,64.36344442854522,64.49516740575729,64.62689038296935,64.75861336018141,64.89033633739348,64.96291889586294,65.03550145433242,65.1080840128019,65.18066657127136,65.24326953717338,65.30587250307539,65.36847546897741,65.43107843487942,65.49368140078144,65.55628436668347,65.61888733258549,65.6814902984875,65.74409326438952,65.80669623029154
886,59.7999992370605,59.0999984741211,59.23513565779018,59.370272841459254,59.50541002512833,59.64054720879741,59.77568439246649,59.91082157613556,60.063526207230005,60.21623083832445,60.368935469418886,60.52164010051333,60.63111634356322,60.740592586613104,60.85006882966299,60.95954507271288,61.06902131576277,61.17849755881265,61.287973801862535,61.397450044912425,61.506926287962315,61.6164025310122
941,68.1999969482422,66.6999969482422,67.0158426232648,67.33168829828739,67.64753397330998,67.96337964833258,68.27922532335518,68.59507099837776,68.7438387479722,68.89260649756666,69.04137424716112,69.19014199675556,69.28127254041758,69.37240308407958,69.4635336277416,69.55466417140362,69.64579471506562,69.73692525872764,69.82805580238966,69.91918634605167,70.01031688971368,70.1014474333757
955,63.7999992370605,62.5999984741211,62.834153874378174,63.06830927463524,63.302464674892306,63.53662007514938,63.77077547540645,64.00493087566352,64.10616397604912,64.20739707643473,64.30863017682034,64.40986327720594,64.48873854822449,64.56761381924305,64.64648909026161,64.72536436128016,64.8042396322987,64.88311490331726,64.96199017433582,65.04086544535437,65.11974071637292,65.19861598739148
1204,59.7000007629395,58.7999992370605,58.951629016042595,59.10325879502469,59.25488857400679,59.40651835298889,59.55814813197099,59.709777910953086,59.83722219795648,59.96466648495988,60.09211077196328,60.21955505896667,60.28715392539112,60.354752791815564,60.42235165824001,60.48995052466446,60.55754939108891,60.62514825751336,60.69274712393781,60.760345990362254,60.8279448567867,60.89554372321115
1235,61.7999992370605,61.0,61.1494181459003,61.29883629180059,61.44825443770088,61.59767258360118,61.74709072950148,61.89650887540177,61.99563514057789,62.09476140575401,62.193887670930124,62.29301393610624,62.33672716524741,62.38044039438858,62.424153623529754,62.46786685267092,62.51158008181209,62.55529331095326,62.59900654009443,62.642719769235605,62.68643299837677,62.73014622751794
1236,61.2000007629395,60.4000015258789,60.55138316601535,60.7027648061518,60.85414644628825,61.0055280864247,61.156909726561146,61.308291366697595,61.41036478057662,61.51243819445565,61.614511608334674,61.7165850222137,61.78151085556048,61.84643668890725,61.911362522254024,61.9762883556008,62.04121418894758,62.10614002229435,62.171065855641125,62.2359916889879,62.30091752233467,62.36584335568145
1237,62.2999992370605,61.5,61.63228676224861,61.764573524497216,61.89686028674583,62.02914704899444,62.16143381124304,62.293720573491655,62.41715090759944,62.54058124170723,62.664011575815024,62.78744190992281,62.82614031549889,62.864838721074975,62.90353712665105,62.94223553222713,62.980933937803215,63.01963234337929,63.05833074895537,63.09702915453145,63.13572756010753,63.17442596568361
1254,59.0,57.2999992370605,57.63411948940299,57.96823974174548,58.30235999408797,58.636480246430466,58.97060049877295,59.30472075111545,59.555901129629184,59.80708150814293,60.058261886656666,60.309442265170404,60.37794121935116,60.44644017353191,60.51493912771267,60.583438081893426,60.65193703607418,60.720435990254934,60.78893494443569,60.85743389861645,60.9259328527972,60.99443180697796
1297,67.0999984741211,63.2999992370605,63.48439802715074,63.66879681724098,63.853195607331216,64.03759439742146,64.2219931875117,64.40639197760194,64.60798844612353,64.80958491464511,65.01118138316669,65.21277785168827,65.27428066478974,65.33578347789121,65.39728629099268,65.45878910409415,65.52029191719564,65.5817947302971,65.64329754339857,65.70480035650004,65.76630316960151,65.82780598270298
1481,72.4000015258789,71.4000015258789,71.54861904798861,71.69723657009833,71.84585409220804,71.99447161431775,72.14308913642745,72.29170665853717,72.43963217876228,72.58755769898741,72.73548321921254,72.88340873943766,72.90847538422841,72.93354202901916,72.95860867380993,72.98367531860069,73.00874196339144,73.0338086081822,73.05887525297295,73.08394189776372,73.10900854255448,73.13407518734523
1482,64.1999969482422,63.2999992370605,63.4004211017606,63.50084296646071,63.60126483116082,63.70168669586092,63.802108560561024,63.90253042526113,64.0281626501067,64.15379487495225,64.27942709979781,64.40505932464337,64.45961134353139,64.51416336241941,64.56871538130743,64.62326740019545,64.67781941908348,64.7323714379715,64.78692345685951,64.84147547574753,64.89602749463555,64.95057951352356
1536,67.1999969482422,65.9000015258789,66.10166452741194,66.30332752894496,66.50499053047798,66.70665353201102,66.90831653354405,67.10997953507707,67.26247441884635,67.41496930261562,67.5674641863849,67.71995907015418,67.79792559022651,67.87589211029885,67.95385863037117,68.03182515044351,68.10979167051585,68.18775819058818,68.26572471066052,68.34369123073284,68.42165775080518,68.49962427087752
1797,61.5999984741211,61.2999992370605,61.31816272198987,61.336326206919246,61.35448969184862,61.372653176777995,61.39081666170737,61.40898014663674,61.586224038886755,61.763467931136766,61.94071182338678,62.11795571563679,62.204117309294844,62.290278902952906,62.37644049661096,62.46260209026902,62.54876368392708,62.63492527758513,62.721086871243195,62.80724846490125,62.89341005855931,62.979571652217366
1800,62.5999984741211,51.9000015258789,53.26592653089286,54.63185153590682,55.99777654092078,57.363701545934745,58.7296265509487,60.095551555962665,60.394440017157905,60.693328478353145,60.992216939548385,61.291105400743625,61.35310102435239,61.41509664796115,61.477092271569916,61.539087895178675,61.60108351878744,61.66307914239621,61.725074766004965,61.78707038961373,61.84906601322249,61.911061636831256
1803,58.5,59.0,59.44687601395175,59.89375202790351,60.34062804185527,60.78750405580702,61.23438006975877,61.68125608371053,61.476570104638135,61.27188412556574,61.06719814649335,60.86251216742095,60.83877159222091,60.81503101702087,60.791290441820834,60.76754986662079,60.743809291420746,60.72006871622071,60.69632814102067,60.67258756582063,60.648846990620584,60.62510641542055
1809,56.7000007629395,57.0,57.53403264819664,58.06806529639329,58.602097944589936,59.13613059278658,59.67016324098323,60.20419588917987,60.10524428927022,60.006292689360556,59.907341089450895,59.80838948954124,59.825940945655745,59.843492401770256,59.861043857884766,59.87859531399927,59.89614677011377,59.913698226228284,59.931249682342795,59.9488011384573,59.9663525945718,59.98390405068631
1819,65.9000015258789,65.4000015258789,65.68517672553224,65.97035192518558,66.25552712483892,66.54070232449227,66.82587752414561,67.11105272379895,67.08881666768814,67.06658061157734,67.04434455546652,67.02210849935571,67.08200630136373,67.14190410337177,67.2018019053798,67.26169970738782,67.32159750939584,67.38149531140388,67.4413931134119,67.50129091541993,67.56118871742797,67.62108651943599
1820,65.9000015258789,65.4000015258789,65.68416510366912,65.96832868145933,66.25249225924954,66.53665583703975,66.82081941482996,67.10498299262017,67.08122950371465,67.05747601480914,67.03372252590364,67.00996903699813,67.05894132288434,67.10791360877055,67.15688589465675,67.20585818054296,67.25483046642915,67.30380275231536,67.35277503820157,67.40174732408778,67.45071960997399,67.4996918958602
1821,70.1999969482422,69.6999969482422,69.96735277943495,70.2347086106277,70.50206444182045,70.7694202730132,71.03677610420596,71.3041319353987,71.30516415630893,71.30619637721915,71.30722859812938,71.30826081903962,71.34569235182958,71.38312388461954,71.4205554174095,71.45798695019947,71.49541848298944,71.53285001577939,71.57028154856935,71.60771308135932,71.64514461414927,71.68257614693924
1838,60.7999992370605,59.0,59.151808483874674,59.303616967749356,59.45542545162404,59.60723393549871,59.75904241937339,59.91085090324807,60.138562675385764,60.36627444752345,60.59398621966115,60.82169799179884,60.9112269473573,61.000755902915756,61.09028485847422,61.17981381403268,61.269342769591134,61.35887172514959,61.44840068070805,61.53792963626651,61.62745859182497,61.716987547383425
1895,59.0,58.5,58.38380956943909,58.267619138878175,58.151428708317255,58.03523827775634,57.91904784719543,57.80285741663452,57.953572533732626,58.10428765083073,58.25500276792883,58.40571788502694,58.47086245567228,58.53600702631763,58.60115159696297,58.666296167608316,58.73144073825366,58.796585308899004,58.86172987954435,58.92687445018969,58.99201902083504,59.05716359148038
1896,60.4000015258789,59.7999992370605,59.601634290463615,59.40326934386674,59.20490439726986,59.006539450672975,58.8081745040761,58.60980955747922,58.86226232831875,59.114715099158275,59.36716786999781,59.61962064083734,59.677280743469844,59.73494084610235,59.792600948734844,59.85026105136735,59.90792115399985,59.965581256632355,60.02324135926486,60.080901461897355,60.13856156452986,60.19622166716236
1897,62.5,62.2000007629395,62.06700891214382,61.93401706134813,61.801025210552446,61.66803335975676,61.53504150896107,61.40204965816539,61.427561309767285,61.45307296136919,61.47858461297108,61.50409626457298,61.567782750100776,61.631469235628565,61.695155721156354,61.75884220668415,61.82252869221195,61.886215177739736,61.949901663267525,62.01358814879532,62.07727463432312,62.14096111985091
1898,61.7000007629395,61.2000007629395,61.01715317590242,60.83430558886535,60.65145800182827,60.468610414791186,60.28576282775411,60.10291524071703,60.378645004570615,60.65437476842419,60.930104532277774,61.20583429613136,61.26108447600403,61.316334655876695,61.37158483574937,61.42683501562204,61.482085195494705,61.53733537536738,61.59258555524005,61.64783573511272,61.70308591498539,61.75833609485806
1930,59.4000015258789,59.0,59.096851975419156,59.193703950838305,59.29055592625746,59.38740790167662,59.48425987709577,59.58111185251492,59.701390197113376,59.82166854171183,59.941946886310284,60.06222523090874,60.08822954089945,60.114233850890166,60.14023816088088,60.166242470871595,60.192246780862305,60.218251090853016,60.244255400843734,60.270259710834445,60.29626402082516,60.322268330815874
1931,59.4000015258789,59.0,59.098324185384534,59.196648370769076,59.29497255615361,59.393296741538144,59.491620926922685,59.58994511230722,59.71243177185375,59.83491843140028,59.957405090946814,60.079891750493346,60.1217959281102,60.16370010572706,60.20560428334392,60.24750846096077,60.28941263857763,60.331316816194494,60.37322099381135,60.41512517142821,60.457029349045065,60.49893352666192
1932,58.2000007629395,57.7000007629395,57.781203755371784,57.862406747804066,57.943609740236354,58.024812732668636,58.10601572510092,58.1872187175332,58.33402282471187,58.48082693189055,58.62763103906922,58.774435146247896,58.81142769339839,58.84842024054889,58.88541278769939,58.922405334849884,58.95939788200039,58.996390429150885,59.03338297630138,59.07037552345188,59.10736807060238,59.144360617752874
2011,58.7000007629395,57.9000015258789,58.04864592830316,58.19729033072741,58.34593473315167,58.49457913557593,58.643223538000186,58.791867940424446,58.889835497735184,58.98780305504592,59.08577061235666,59.1837381696674,59.179101683134604,59.174465196601815,59.16982871006902,59.16519222353623,59.160555737003435,59.15591925047064,59.15128276393785,59.146646277405054,59.142009790872265,59.13737330433947
2012,57.4000015258789,56.7000007629395,56.84984596142308,56.99969115990666,57.149536358390236,57.29938155687381,57.449226755357394,57.59907195384097,57.698840705240656,57.79860945664035,57.89837820804004,57.99814695943973,58.01647929922944,58.03481163901915,58.05314397880886,58.07147631859857,58.08980865838828,58.108140998177994,58.1264733379677,58.14480567775741,58.163138017547126,58.181470357336835
2017,67.0,66.1999969482422,66.3681610562582,66.53632516427419,66.70448927229019,66.87265338030619,67.04081748832218,67.20898159633818,67.28622852130162,67.36347544626506,67.4407223712285,67.51796929619195,67.55414135758893,67.59031341898591,67.62648548038288,67.66265754177986,67.69882960317685,67.73500166457383,67.77117372597081,67.80734578736778,67.84351784876476,67.87968991016174
2018,55.2000007629395,54.5,54.647756065616534,54.79551213123306,54.943268196849594,55.09102426246613,55.238780328082655,55.38653639369919,55.45816991991941,55.52980344613964,55.601436972359856,55.67307049858008,55.658833108068706,55.64459571755732,55.63035832704595,55.616120936534564,55.60188354602319,55.58764615551181,55.57340876500043,55.559171374489054,55.54493398397767,55.530696593466295
2040,65.3000030517578,64.1999969482422,64.39552444139954,64.5910519345569,64.78657942771426,64.9821069208716,65.17763441402894,65.3731619071863,65.51645162104343,65.65974133490056,65.80303104875767,65.9463207626148,65.95800929638023,65.96969783014565,65.98138636391108,65.99307489767651,66.00476343144193,66.01645196520735,66.02814049897277,66.03982903273821,66.05151756650363,66.06320610026906
2057,62.4000015258789,61.5999984741211,61.698663153140735,61.79732783216037,61.89599251118,61.99465719019963,62.09332186921927,62.1919865482389,62.38998280382887,62.58797905941885,62.78597531500883,62.9839715705988,63.019545984137714,63.05512039767663,63.09069481121555,63.126269224754466,63.16184363829338,63.197418051832294,63.23299246537121,63.26856687891013,63.304141292449046,63.33971570598796
2061,56.2000007629395,55.2999992370605,55.45001283696763,55.600026436874764,55.7500400367819,55.90005363668902,56.050067236596156,56.20008083650329,56.40010066415936,56.60012049181543,56.8001403194715,57.00016014712757,57.08030420324844,57.16044825936931,57.240592315490176,57.32073637161105,57.40088042773191,57.48102448385278,57.56116853997365,57.641312596094515,57.72145665221539,57.80160070833625
2104,67.5999984741211,66.4000015258789,66.47108317962517,66.54216483337144,66.61324648711772,66.68432814086398,66.75540979461024,66.82649144835652,67.0581120216273,67.28973259489808,67.52135316816887,67.75297374143965,67.86065346566892,67.96833318989817,68.07601291412743,68.1836926383567,68.29137236258597,68.39905208681523,68.50673181104449,68.61441153527376,68.72209125950303,68.82977098373229
2105,67.5999984741211,66.4000015258789,66.46684510161508,66.53368867735125,66.60053225308742,66.6673758288236,66.73421940455977,66.80106298029594,67.02632643655159,67.25158989280722,67.47685334906285,67.7021168053185,67.76402528703872,67.82593376875894,67.88784225047917,67.94975073219939,68.01165921391961,68.07356769563982,68.13547617736005,68.19738465908027,68.2592931408005,68.32120162252072
3602,65.5999984741211,64.8000030517578,64.95041560659202,65.10082816142624,65.25124071626047,65.40165327109469,65.5520658259289,65.70247838076313,65.72810026477225,65.75372214878139,65.77934403279053,65.80496591679966,65.86943234274945,65.93389876869922,65.99836519464901,66.06283162059879,66.12729804654857,66.19176447249836,66.25623089844814,66.32069732439793,66.3851637503477,66.44963017629749
3614,69.1999969482422,68.1999969482422,68.37012765474324,68.54025836124428,68.71038906774533,68.88051977424638,69.05065048074742,69.22078118724846,69.32597762846976,69.43117406969105,69.53637051091233,69.64156695213363,69.73897842975703,69.83638990738041,69.9338013850038,70.03121286262719,70.12862434025058,70.22603581787398,70.32344729549736,70.42085877312076,70.51827025074414,70.61568172836753
3615,69.1999969482422,68.1999969482422,68.3674850885977,68.5349732289532,68.70246136930871,68.86994950966422,69.03743765001973,69.20492579037523,69.3061583823782,69.40739097438117,69.50862356638416,69.60985615838713,69.67872792163868,69.74759968489023,69.81647144814178,69.88534321139333,69.95421497464488,70.02308673789642,70.09195850114797,70.16083026439952,70.22970202765107,70.29857379090262
3616,69.8000030517578,68.6999969482422,68.86873841321463,69.03747987818704,69.20622134315947,69.3749628081319,69.54370427310431,69.71244573807674,69.79055869847483,69.8686716588729,69.94678461927099,70.02489757966907,70.10730524878335,70.18971291789764,70.27212058701191,70.3545282561262,70.43693592524048,70.51934359435475,70.60175126346904,70.68415893258332,70.7665666016976,70.84897427081188
3617,59.0999984741211,58.0,58.18488068155614,58.36976136311227,58.5546420446684,58.739522726224536,58.92440340778067,59.1092840893368,59.18660625608018,59.263928422823554,59.341250589566926,59.418572756310304,59.49528671111068,59.57200066591105,59.648714620711424,59.72542857551179,59.80214253031217,59.87885648511254,59.95557043991291,60.03228439471329,60.108998349513655,60.18571230431403
3619,68.9000015258789,67.8000030517578,67.96740018228996,68.13479731282214,68.30219444335431,68.46959157388648,68.63698870441866,68.80438583495082,68.85548076780962,68.90657570066844,68.95767063352724,69.00876556638605,69.07665442354559,69.14454328070515,69.2124321378647,69.28032099502424,69.3482098521838,69.41609870934334,69.48398756650289,69.55187642366243,69.619765280822,69.68765413798154
3620,67.4000015258789,66.3000030517578,66.44832113022395,66.59663920869008,66.74495728715623,66.89327536562237,67.0415934440885,67.18991152255465,67.26239092907221,67.33487033558977,67.40734974210733,67.47982914862489,67.5216752297994,67.56352131097391,67.60536739214842,67.64721347332294,67.68905955449745,67.73090563567196,67.77275171684647,67.81459779802098,67.8564438791955,67.89828996037001
3622,64.9000015258789,63.7000007629395,63.91869512357127,64.13738948420304,64.3560838448348,64.57477820546657,64.79347256609833,65.0121669267301,65.14020865841263,65.26825039009515,65.39629212177768,65.5243338534602,65.6062341689865,65.68813448451279,65.77003480003908,65.85193511556537,65.93383543109167,66.01573574661796,66.09763606214425,66.17953637767054,66.26143669319683,66.34333700872313
3623,67.1999969482422,66.0,66.21733472410239,66.43466944820477,66.65200417230716,66.86933889640953,67.08667362051192,67.3040083446143,67.43000966782843,67.55601099104256,67.68201231425668,67.80801363747081,67.87522301202462,67.94243238657843,68.00964176113224,68.07685113568606,68.14406051023987,68.21126988479368,68.27847925934749,68.3456886339013,68.41289800845512,68.48010738300893
3624,67.5,66.3000030517578,66.51612341981905,66.7322437878803,66.94836415594153,67.16448452400279,67.38060489206404,67.59672526012528,67.72090695662632,67.84508865312738,67.96927034962843,68.09345204612947,68.14756010834911,68.20166817056877,68.2557762327884,68.30988429500806,68.3639923572277,68.41810041944734,68.472208481667,68.52631654388664,68.58042460610629,68.63453266832593
3625,68.0999984741211,66.9000015258789,67.1171568055061,67.33431208513329,67.5514673647605,67.76862264438769,67.98577792401488,68.20293320364208,68.35366879337094,68.50440438309982,68.65513997282869,68.80587556255756,68.86116082227734,68.91644608199712,68.9717313417169,69.02701660143669,69.08230186115647,69.13758712087625,69.19287238059603,69.24815764031581,69.30344290003559,69.35872815975537
3626,69.9000015258789,68.8000030517578,69.00031510145725,69.20062715115671,69.40093920085616,69.6012512505556,69.80156330025507,70.00187534995452,70.15234380597343,70.30281226199233,70.45328071801123,70.60374917403014,70.6671246513604,70.73050012869064,70.79387560602089,70.85725108335113,70.92062656068138,70.98400203801164,71.04737751534188,71.11075299267213,71.17412847000237,71.23750394733263
3627,68.0,66.8000030517578,67.01588484818777,67.23176664461774,67.4476484410477,67.66353023747767,67.87941203390764,68.09529383033761,68.24411728792202,68.39294074550642,68.54176420309082,68.69058766067523,68.74211991221652,68.79365216375783,68.84518441529912,68.8967166668404,68.9482489183817,68.999781169923,69.05131342146429,69.10284567300558,69.15437792454688,69.20591017608817
3628,70.5999984741211,69.5,69.71839854659588,69.93679709319176,70.15519563978765,70.37359418638353,70.5919927329794,70.81039127957528,70.96298795505993,71.11558463054459,71.26818130602923,71.42077798151388,71.49947663899746,71.57817529648105,71.65687395396463,71.73557261144822,71.8142712689318,71.89296992641539,71.97166858389897,72.05036724138256,72.12906589886614,72.20776455634973
3630,69.5,68.4000015258789,68.5841250484447,68.7682485710105,68.95237209357629,69.13649561614208,69.32061913870788,69.50474266127368,69.58092908953155,69.6571155177894,69.73330194604728,69.80948837430515,69.87802501200987,69.9465616497146,70.01509828741932,70.08363492512404,70.15217156282878,70.22070820053351,70.28924483823823,70.35778147594296,70.42631811364768,70.4948547513524
3632,68.1999969482422,67.1999969482422,67.38532858935189,67.57066023046157,67.75599187157127,67.94132351268095,68.12665515379064,68.31198679490032,68.3649819677465,68.41797714059268,68.47097231343888,68.52396748628506,68.61553791876582,68.7071083512466,68.79867878372737,68.89024921620815,68.98181964868891,69.07339008116968,69.16496051365046,69.25653094613122,69.348101378612,69.43967181109277
3664,71.0999984741211,70.3000030517578,70.4665224611284,70.633041870499,70.79956127986961,70.96608068924021,71.13260009861081,71.29911950798142,71.39889709615842,71.49867468433543,71.59845227251243,71.69822986068944,71.76663993965562,71.83505001862181,71.90346009758801,71.97187017655419,72.04028025552037,72.10869033448657,72.17710041345276,72.24551049241894,72.31392057138513,72.38233065035132
3665,70.9000015258789,70.3000030517578,70.4657730082273,70.6315429646968,70.79731292116631,70.9630828776358,71.1288528341053,71.2946227905748,71.41827772527907,71.54193265998332,71.66558759468757,71.78924252939183,71.83955790667456,71.8898732839573,71.94018866124003,71.99050403852277,72.0408194158055,72.09113479308823,72.14145017037097,72.1917655476537,72.24208092493645,72.29239630221917
3666,57.5999984741211,56.5999984741211,56.819038885230775,57.03807929634045,57.25711970745012,57.4761601185598,57.69520052966947,57.914240940779145,57.892800222299606,57.87135950382007,57.84991878534053,57.82847806686099,57.92410908997538,58.01974011308978,58.115371136204175,58.21100215931857,58.30663318243296,58.40226420554736,58.497895228661754,58.59352625177615,58.68915727489055,58.78478829800494
3668,68.4000015258789,67.5,67.68439481940993,67.86878963881985,68.05318445822978,68.23757927763971,68.42197409704963,68.60636891645956,68.68296228998364,68.7595556635077,68.83614903703176,68.91274241055584,68.9942089015893,69.07567539262276,69.15714188365622,69.23860837468968,69.32007486572314,69.40154135675661,69.48300784779006,69.56447433882353,69.64594082985698,69.72740732089045
3669,68.3000030517578,67.3000030517578,67.48064711401867,67.66129117627953,67.8419352385404,68.02257930080127,68.20322336306214,68.383867425323,68.45483275577486,68.5257980862267,68.59676341667856,68.66772874713041,68.70868782389347,68.74964690065651,68.79060597741957,68.83156505418262,68.87252413094568,68.91348320770874,68.95444228447178,68.99540136123484,69.03636043799789,69.07731951476094
3670,68.6999969482422,67.6999969482422,67.88399027480709,68.06798360137198,68.25197692793685,68.43597025450174,68.61996358106663,68.80395690763152,68.87994422719076,68.95593154675001,69.03191886630927,69.10790618586852,69.18502358420487,69.26214098254123,69.33925838087758,69.41637577921394,69.49349317755029,69.57061057588665,69.647727974223,69.72484537255936,69.80196277089571,69.87908016923207
3671,68.5999984741211,67.5,67.7028839922593,67.90576798451862,68.10865197677792,68.31153596903722,68.51441996129654,68.71730395355584,68.77163184929343,68.82595974503101,68.8802876407686,68.93461553650619,69.03576784089496,69.13692014528372,69.2380724496725,69.33922475406128,69.44037705845005,69.54152936283882,69.64268166722759,69.74383397161637,69.84498627600513,69.9461385803939
3672,69.0,68.0999984741211,68.26408769126142,68.42817690840177,68.5922661255421,68.75635534268243,68.92044455982277,69.0845337769631,69.18066798414333,69.27680219132355,69.37293639850378,69.46907060568401,69.51123384562383,69.55339708556366,69.59556032550348,69.63772356544331,69.67988680538313,69.72205004532296,69.76421328526278,69.80637652520261,69.84853976514243,69.89070300508226
3673,67.8000030517578,66.8000030517578,66.98433613706675,67.1686692223757,67.35300230768465,67.53733539299358,67.72166847830253,67.90600156361148,67.98250042863545,68.05899929365941,68.13549815868339,68.21199702370735,68.29279754938966,68.37359807507197,68.45439860075427,68.53519912643658,68.61599965211889,68.69680017780118,68.77760070348349,68.85840122916579,68.9392017548481,69.0200022805304
3674,67.9000015258789,66.9000015258789,67.08110570984044,67.262209893802,67.44331407776353,67.62441826172507,67.80552244568662,67.98662662964816,68.05828404999966,68.12994147035114,68.20159889070263,68.27325631105413,68.31918393924504,68.36511156743596,68.41103919562687,68.4569668238178,68.5028944520087,68.54882208019961,68.59474970839054,68.64067733658145,68.68660496477237,68.73253259296328
