"Prognose(-interval)";"Leeftijd";"Perioden";"Regio-indeling 2021";"Totale bevolking (x 1 000)"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"IJsselstein";"    31.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"IJsselstein";"    31.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"IJsselstein";"    30.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Kaag en Braassem";"    27.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Kaag en Braassem";"    28.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Kaag en Braassem";"    28.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Kaag en Braassem";"    27.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Kaag en Braassem";"    27.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Kaag en Braassem";"    27.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Katwijk";"    66.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Katwijk";"    66.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Katwijk";"    67.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Katwijk";"    66.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Katwijk";"    66.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Katwijk";"    65.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Koggenland";"    22.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Koggenland";"    22.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Koggenland";"    21.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Koggenland";"    21.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Koggenland";"    21.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Koggenland";"    21.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Krimpen aan den IJssel";"    28.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Krimpen aan den IJssel";"    27.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Krimpen aan den IJssel";"    27.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Krimpen aan den IJssel";"    27.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Krimpen aan den IJssel";"    27.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Krimpen aan den IJssel";"    27.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Krimpenerwaard";"    57.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Krimpenerwaard";"    58.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Krimpenerwaard";"    59.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Krimpenerwaard";"    60.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Krimpenerwaard";"    61.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Krimpenerwaard";"    61.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Landsmeer";"    11.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Landsmeer";"    10.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Landsmeer";"    10.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Landsmeer";"    10.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Landsmeer";"    10.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Landsmeer";"    10.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Langedijk";"    28.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Langedijk";"    27.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Langedijk";"    28.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Langedijk";"    28.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Langedijk";"    28.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Langedijk";"    28.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Lansingerland";"    64.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Lansingerland";"    65.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Lansingerland";"    66.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Lansingerland";"    68.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Lansingerland";"    69.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Lansingerland";"    70.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Laren (NH.)";"    11.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Laren (NH.)";"    10.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Laren (NH.)";"    10.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Laren (NH.)";"    10.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Laren (NH.)";"    10.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Laren (NH.)";"    10.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Leiden";"   127.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Leiden";"   129.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Leiden";"   129.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Leiden";"   128.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Leiden";"   127.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Leiden";"   126.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Leiderdorp";"    27.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Leiderdorp";"    26.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Leiderdorp";"    26.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Leiderdorp";"    26.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Leiderdorp";"    26.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Leiderdorp";"    25.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Leidschendam-Voorburg";"    76.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Leidschendam-Voorburg";"    76.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Leidschendam-Voorburg";"    75.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Leidschendam-Voorburg";"    74.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Leidschendam-Voorburg";"    74.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Leidschendam-Voorburg";"    73.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Leusden";"    30.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Leusden";"    30.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Leusden";"    30.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Leusden";"    31.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Leusden";"    31.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Leusden";"    31.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Lisse";"    22.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Lisse";"    22.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Lisse";"    22.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Lisse";"    22.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Lisse";"    21.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Lisse";"    21.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Lopik";"    14.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Lopik";"    14.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Lopik";"    14.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Lopik";"    14.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Lopik";"    14.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Lopik";"    14.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Medemblik";"    45.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Medemblik";"    44.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Medemblik";"    44.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Medemblik";"    43.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Medemblik";"    42.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Medemblik";"    41.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Montfoort";"    13.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Montfoort";"    12.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Montfoort";"    12.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Montfoort";"    12.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Montfoort";"    12.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Montfoort";"    12.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Nieuwegein";"    66.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Nieuwegein";"    70.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Nieuwegein";"    72.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Nieuwegein";"    72.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Nieuwegein";"    72.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Nieuwegein";"    72.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Oostzaan";"     9.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Oostzaan";"     9.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Oostzaan";"     8.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Oostzaan";"     8.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Oostzaan";"     8.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Oostzaan";"     8.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Opmeer";"    12.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Opmeer";"    12.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Opmeer";"    11.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Opmeer";"    11.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Opmeer";"    11.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Opmeer";"    11.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Ouder-Amstel";"    14.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Ouder-Amstel";"    15.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Ouder-Amstel";"    17.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Ouder-Amstel";"    19.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Ouder-Amstel";"    21.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Ouder-Amstel";"    24.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Oudewater";"    10.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Oudewater";"    10.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Oudewater";"    10.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Oudewater";"    10.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Oudewater";"    10.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Oudewater";"    10.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Purmerend";"    84.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Purmerend";"    87.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Purmerend";"    90.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Purmerend";"    92.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Purmerend";"    94.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Purmerend";"    95.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Renswoude";"     5.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Renswoude";"     5.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Renswoude";"     5.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Renswoude";"     5.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Renswoude";"     5.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Renswoude";"     6.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Rhenen";"    20.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Rhenen";"    20.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Rhenen";"    20.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Rhenen";"    19.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Rhenen";"    19.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Rhenen";"    19.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"De Ronde Venen";"    44.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"De Ronde Venen";"    43.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"De Ronde Venen";"    43.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"De Ronde Venen";"    42.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"De Ronde Venen";"    42.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"De Ronde Venen";"    41.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Schagen";"    46.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Schagen";"    46.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Schagen";"    46.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Schagen";"    46.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Schagen";"    46.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Schagen";"    47.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Soest";"    46.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Soest";"    45.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Soest";"    45.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Soest";"    45.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Soest";"    45.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Soest";"    44.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Stede Broec";"    21.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Stede Broec";"    20.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Stede Broec";"    20.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Stede Broec";"    20.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Stede Broec";"    19.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Stede Broec";"    19.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Stichtse Vecht";"    65.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Stichtse Vecht";"    64.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Stichtse Vecht";"    63.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Stichtse Vecht";"    63.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Stichtse Vecht";"    62.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Stichtse Vecht";"    61.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Texel";"    13.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Texel";"    13.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Texel";"    13.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Texel";"    12.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Texel";"    12.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Texel";"    12.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Uitgeest";"    13.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Uitgeest";"    13.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Uitgeest";"    13.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Uitgeest";"    13.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Uitgeest";"    12.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Uitgeest";"    12.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Uithoorn";"    30.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Uithoorn";"    31.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Uithoorn";"    31.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Uithoorn";"    30.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Uithoorn";"    30.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Uithoorn";"    30.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Utrecht (gemeente)";"   378.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Utrecht (gemeente)";"   410.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Utrecht (gemeente)";"   431.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Utrecht (gemeente)";"   445.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Utrecht (gemeente)";"   454.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Utrecht (gemeente)";"   462.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Utrechtse Heuvelrug";"    49.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Utrechtse Heuvelrug";"    48.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Utrechtse Heuvelrug";"    47.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Utrechtse Heuvelrug";"    47.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Utrechtse Heuvelrug";"    47.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Utrechtse Heuvelrug";"    47.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Veenendaal";"    68.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Veenendaal";"    69.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Veenendaal";"    70.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Veenendaal";"    71.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Veenendaal";"    71.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Veenendaal";"    70.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Velsen";"    69.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Velsen";"    69.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Velsen";"    69.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Velsen";"    69.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Velsen";"    69.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Velsen";"    68.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Vijfheerenlanden";"    59.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Vijfheerenlanden";"    59.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Vijfheerenlanden";"    60.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Vijfheerenlanden";"    60.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Vijfheerenlanden";"    61.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Vijfheerenlanden";"    61.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Waterland";"    17.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Waterland";"    16.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Waterland";"    16.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Waterland";"    16.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Waterland";"    16.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Waterland";"    16.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Weesp";"    21.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Weesp";"    22.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Weesp";"    23.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Weesp";"    24.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Weesp";"    25.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Weesp";"    25.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Wijdemeren";"    24.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Wijdemeren";"    24.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Wijdemeren";"    24.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Wijdemeren";"    24.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Wijdemeren";"    24.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Wijdemeren";"    23.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Wijk bij Duurstede";"    23.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Wijk bij Duurstede";"    23.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Wijk bij Duurstede";"    23.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Wijk bij Duurstede";"    23.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Wijk bij Duurstede";"    22.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Wijk bij Duurstede";"    22.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Woerden";"    53.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Woerden";"    53.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Woerden";"    53.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Woerden";"    53.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Woerden";"    53.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Woerden";"    52.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Wormerland";"    16.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Wormerland";"    15.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Wormerland";"    15.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Wormerland";"    15.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Wormerland";"    14.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Wormerland";"    14.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Woudenberg";"    13.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Woudenberg";"    13.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Woudenberg";"    13.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Woudenberg";"    13.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Woudenberg";"    13.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Woudenberg";"    13.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Zaanstad";"   161.9"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Zaanstad";"   172.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Zaanstad";"   173.8"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Zaanstad";"   174.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Zaanstad";"   173.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Zaanstad";"   172.6"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Zandvoort";"    17.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Zandvoort";"    17.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Zandvoort";"    17.3"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Zandvoort";"    17.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Zandvoort";"    17.2"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Zandvoort";"    17.1"
"Ondergrens 67%-prognose-interval";"Totaal";"2025";"Zeist";"    65.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2030";"Zeist";"    66.7"
"Ondergrens 67%-prognose-interval";"Totaal";"2035";"Zeist";"    67.5"
"Ondergrens 67%-prognose-interval";"Totaal";"2040";"Zeist";"    68.4"
"Ondergrens 67%-prognose-interval";"Totaal";"2045";"Zeist";"    69.0"
"Ondergrens 67%-prognose-interval";"Totaal";"2050";"Zeist";"    69.3"
