"Prognose(-interval)";"Leeftijd";"Perioden";"Regio-indeling 2021";"Totale bevolking (x 1 000)"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"IJsselstein";"    34.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"IJsselstein";"    35.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"IJsselstein";"    35.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"IJsselstein";"    36.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"IJsselstein";"    36.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Kaag en Braassem";"    28.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Kaag en Braassem";"    29.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Kaag en Braassem";"    30.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Kaag en Braassem";"    30.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Kaag en Braassem";"    31.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Kaag en Braassem";"    31.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Katwijk";"    67.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Katwijk";"    69.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Katwijk";"    71.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Katwijk";"    72.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Katwijk";"    73.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Katwijk";"    73.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Koggenland";"    23.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Koggenland";"    23.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Koggenland";"    23.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Koggenland";"    23.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Koggenland";"    24.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Koggenland";"    24.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Krimpen aan den IJssel";"    29.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Krimpen aan den IJssel";"    30.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Krimpen aan den IJssel";"    30.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Krimpen aan den IJssel";"    31.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Krimpen aan den IJssel";"    32.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Krimpen aan den IJssel";"    33.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Krimpenerwaard";"    58.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Krimpenerwaard";"    61.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Krimpenerwaard";"    63.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Krimpenerwaard";"    65.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Krimpenerwaard";"    67.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Krimpenerwaard";"    69.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Landsmeer";"    11.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Landsmeer";"    12.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Landsmeer";"    12.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Landsmeer";"    12.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Landsmeer";"    13.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Landsmeer";"    13.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Langedijk";"    29.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Langedijk";"    30.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Langedijk";"    31.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Langedijk";"    32.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Langedijk";"    33.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Langedijk";"    34.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Lansingerland";"    66.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Lansingerland";"    68.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Lansingerland";"    71.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Lansingerland";"    75.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Lansingerland";"    78.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Lansingerland";"    80.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Laren (NH.)";"    12.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Laren (NH.)";"    12.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Laren (NH.)";"    13.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Laren (NH.)";"    13.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Laren (NH.)";"    14.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Laren (NH.)";"    14.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Leiden";"   133.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Leiden";"   139.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Leiden";"   143.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Leiden";"   147.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Leiden";"   150.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Leiden";"   154.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Leiderdorp";"    28.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Leiderdorp";"    29.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Leiderdorp";"    30.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Leiderdorp";"    31.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Leiderdorp";"    32.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Leiderdorp";"    33.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Leidschendam-Voorburg";"    79.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Leidschendam-Voorburg";"    82.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Leidschendam-Voorburg";"    84.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Leidschendam-Voorburg";"    86.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Leidschendam-Voorburg";"    87.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Leidschendam-Voorburg";"    89.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Leusden";"    31.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Leusden";"    33.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Leusden";"    34.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Leusden";"    36.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Leusden";"    37.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Leusden";"    39.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Lisse";"    23.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Lisse";"    24.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Lisse";"    24.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Lisse";"    25.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Lisse";"    25.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Lisse";"    25.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Lopik";"    15.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Lopik";"    15.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Lopik";"    16.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Lopik";"    17.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Lopik";"    17.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Lopik";"    18.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Medemblik";"    46.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Medemblik";"    47.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Medemblik";"    47.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Medemblik";"    48.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Medemblik";"    48.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Medemblik";"    49.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Montfoort";"    14.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Montfoort";"    14.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Montfoort";"    14.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Montfoort";"    14.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Montfoort";"    15.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Montfoort";"    15.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Nieuwegein";"    69.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Nieuwegein";"    76.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Nieuwegein";"    80.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Nieuwegein";"    83.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Nieuwegein";"    85.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Nieuwegein";"    87.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Oostzaan";"     9.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Oostzaan";"     9.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Oostzaan";"    10.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Oostzaan";"    10.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Oostzaan";"    10.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Oostzaan";"    10.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Opmeer";"    12.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Opmeer";"    13.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Opmeer";"    13.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Opmeer";"    13.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Opmeer";"    13.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Opmeer";"    14.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Ouder-Amstel";"    16.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Ouder-Amstel";"    19.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Ouder-Amstel";"    22.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Ouder-Amstel";"    27.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Ouder-Amstel";"    32.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Ouder-Amstel";"    36.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Oudewater";"    10.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Oudewater";"    11.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Oudewater";"    11.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Oudewater";"    12.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Oudewater";"    12.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Oudewater";"    13.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Purmerend";"    86.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Purmerend";"    91.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Purmerend";"    97.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Purmerend";"   101.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Purmerend";"   105.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Purmerend";"   108.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Renswoude";"     5.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Renswoude";"     6.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Renswoude";"     6.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Renswoude";"     7.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Renswoude";"     7.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Renswoude";"     7.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Rhenen";"    21.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Rhenen";"    21.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Rhenen";"    22.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Rhenen";"    23.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Rhenen";"    23.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Rhenen";"    24.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"De Ronde Venen";"    46.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"De Ronde Venen";"    46.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"De Ronde Venen";"    47.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"De Ronde Venen";"    48.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"De Ronde Venen";"    49.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"De Ronde Venen";"    49.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Schagen";"    47.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Schagen";"    48.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Schagen";"    50.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Schagen";"    51.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Schagen";"    53.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Schagen";"    54.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Soest";"    48.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Soest";"    49.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Soest";"    50.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Soest";"    51.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Soest";"    52.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Soest";"    53.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Stede Broec";"    22.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Stede Broec";"    23.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Stede Broec";"    23.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Stede Broec";"    24.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Stede Broec";"    24.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Stede Broec";"    25.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Stichtse Vecht";"    68.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Stichtse Vecht";"    68.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Stichtse Vecht";"    70.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Stichtse Vecht";"    71.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Stichtse Vecht";"    73.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Stichtse Vecht";"    73.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Texel";"    14.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Texel";"    14.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Texel";"    14.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Texel";"    15.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Texel";"    15.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Texel";"    15.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Uitgeest";"    14.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Uitgeest";"    14.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Uitgeest";"    14.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Uitgeest";"    14.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Uitgeest";"    15.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Uitgeest";"    15.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Uithoorn";"    32.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Uithoorn";"    34.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Uithoorn";"    36.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Uithoorn";"    37.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Uithoorn";"    38.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Uithoorn";"    39.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Utrecht (gemeente)";"   393.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Utrecht (gemeente)";"   441.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Utrecht (gemeente)";"   478.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Utrecht (gemeente)";"   507.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Utrecht (gemeente)";"   533.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Utrecht (gemeente)";"   556.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Utrechtse Heuvelrug";"    51.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Utrechtse Heuvelrug";"    51.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Utrechtse Heuvelrug";"    53.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Utrechtse Heuvelrug";"    54.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Utrechtse Heuvelrug";"    55.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Utrechtse Heuvelrug";"    57.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Veenendaal";"    69.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Veenendaal";"    72.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Veenendaal";"    75.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Veenendaal";"    76.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Veenendaal";"    78.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Veenendaal";"    78.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Velsen";"    71.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Velsen";"    73.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Velsen";"    74.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Velsen";"    76.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Velsen";"    77.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Velsen";"    78.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Vijfheerenlanden";"    60.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Vijfheerenlanden";"    62.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Vijfheerenlanden";"    64.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Vijfheerenlanden";"    66.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Vijfheerenlanden";"    68.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Vijfheerenlanden";"    70.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Waterland";"    18.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Waterland";"    18.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Waterland";"    18.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Waterland";"    19.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Waterland";"    19.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Waterland";"    20.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Weesp";"    22.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Weesp";"    25.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Weesp";"    27.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Weesp";"    29.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Weesp";"    31.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Weesp";"    32.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Wijdemeren";"    25.6"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Wijdemeren";"    26.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Wijdemeren";"    27.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Wijdemeren";"    28.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Wijdemeren";"    29.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Wijdemeren";"    29.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Wijk bij Duurstede";"    24.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Wijk bij Duurstede";"    25.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Wijk bij Duurstede";"    25.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Wijk bij Duurstede";"    26.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Wijk bij Duurstede";"    26.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Wijk bij Duurstede";"    26.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Woerden";"    54.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Woerden";"    55.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Woerden";"    56.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Woerden";"    57.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Woerden";"    58.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Woerden";"    59.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Wormerland";"    16.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Wormerland";"    16.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Wormerland";"    17.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Wormerland";"    17.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Wormerland";"    17.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Wormerland";"    17.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Woudenberg";"    14.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Woudenberg";"    14.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Woudenberg";"    15.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Woudenberg";"    15.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Woudenberg";"    16.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Woudenberg";"    17.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Zaanstad";"   165.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Zaanstad";"   180.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Zaanstad";"   186.8"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Zaanstad";"   191.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Zaanstad";"   195.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Zaanstad";"   198.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Zandvoort";"    18.1"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Zandvoort";"    18.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Zandvoort";"    19.7"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Zandvoort";"    20.3"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Zandvoort";"    20.9"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Zandvoort";"    21.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2025";"Zeist";"    68.4"
"Bovengrens 67%-prognose-interval";"Totaal";"2030";"Zeist";"    72.2"
"Bovengrens 67%-prognose-interval";"Totaal";"2035";"Zeist";"    75.5"
"Bovengrens 67%-prognose-interval";"Totaal";"2040";"Zeist";"    79.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2045";"Zeist";"    82.0"
"Bovengrens 67%-prognose-interval";"Totaal";"2050";"Zeist";"    84.8"
