,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
experiment_000,6.3906786333055114,7.152432082703532,7.221541833110405,7.355512367012048,8.014914407191498,1.1077773942567728,1.0664633610433802,1.0839605606813567,1.1024167724095797,1.119584284180257,1.1038132731996169,1.1558479247323,1.1543678439133487,1.1068460628361707,1.1026686453320937,1.0921204152782373,1.096248910047428,1.1107544577982857,1.0920716016259426,1.0923060784506446,1.128564628681361,1.1383801944697802,1.1198558349225096,1.1189010565867004,1.146393115793575,1.081744415396673,1.106118548062326,1.1001730636596916,1.0869577119805864,1.1273865901681381,1.0923790899162487,1.1123357921331156
experiment_001,6.3906786333055114,6.3387919323044,6.291741662380935,6.256580637211105,6.6731198501126325,1.0341900380109799,1.0631184178929522,1.087524441498163,1.0729725051456838,1.0898322504607938,1.0636798483708727,1.0887763373964405,1.0771271461024885,1.104110598941485,1.1040539211064138,1.0909146249120147,1.0639599263372357,1.1200244397208696,1.11077863499455,1.0788887348117273,1.1274590902654145,1.1227381194024346,1.1464296249616388,1.1187170921826075,1.1386533947445756,1.1934884192157171,1.1774864718766571,1.2136731212543919,1.212728326786327,1.24558968203409,1.2516938671072355,1.3297769975775329
experiment_002,6.3906786333055114,6.323647147384872,6.268041846732406,6.2226684397120255,6.6029796473250535,1.0650078472390152,1.0771432053970318,1.071330606005061,1.0902171246232133,1.0738363727176026,1.0866964268313717,1.0780149647288344,1.09880516165482,1.0787718137434676,1.0893322216572214,1.1081094124202473,1.0961734860843442,1.1161174236020501,1.1061664643755653,1.1240555674957675,1.1725718991471188,1.157109854767712,1.145045092647837,1.1504432090200416,1.1712806558450581,1.2232845262712704,1.3057135911068372,1.2570237743291506,1.427254091353336,1.3977910832166103,1.4279082115576502,1.4266848860564751
experiment_003,6.3906786333055114,6.386942181986919,7.459895562414201,7.478625704917031,7.261688960988161,1.094672551459216,1.0678093392307637,1.0575284551681714,1.0622746016964641,1.1452077247420331,1.0910881892886781,1.1264670848630525,1.1134966391010248,1.1030361243029883,1.159401582568633,1.1253261954034959,1.163025776443019,1.1376355761550783,1.1747774959654749,1.1989952887425872,1.2067750561587274,1.1667363598455125,1.2288667724321503,1.2234963976667583,1.2317772533545075,1.2709192346887528,1.2966042739231307,1.3124838172920739,1.350417367801331,1.3401205113578096,1.3984153295343602,1.410194777602621
experiment_004,6.3906786333055114,7.113032358368797,7.173648744211938,7.313582798298401,8.019577787232755,1.1241311974104367,1.0624232864179,1.1228474845119532,1.0661361961289963,1.1412135667386691,1.1078067012116142,1.0944899485021713,1.108761201697929,1.138816231284225,1.166273386773752,1.198832310528715,1.144890903798333,1.127742350363892,1.203272330696129,1.1703697405843005,1.1779976427598908,1.2651537808008275,1.2393843041427386,1.2389330185851015,1.3193662514268065,1.2863690965282382,1.339711793843383,1.4079405784196757,1.3879859317757424,1.3982337476793636,1.5122131829333227,1.5723538511052366
experiment_005,6.3906786333055114,7.375108617434729,6.6607825692972575,6.598915886893159,7.010689449789149,1.090211130426077,1.0654613247045035,1.0720668013125547,1.055673783074324,1.08329133948532,1.0818958561909566,1.0901528368521545,1.115330701425677,1.0989028484689527,1.13076713609405,1.1286391724442337,1.1178987806005052,1.1865222955494206,1.0991995722115118,1.1762702893794654,1.128611917468944,1.180234955517122,1.153560485713467,1.2084051600028365,1.3035842826891721,1.2317120489382662,1.323751858008504,1.3874181669006422,1.317804182376864,1.383480195905248,1.4068407060848371,1.547910677611103
experiment_006,6.3906786333055114,7.235503293870355,7.438056575697975,7.7286820691801745,9.063180545962204,1.0630391036225482,1.0792567323635431,1.0704403212884115,1.0625939198123633,1.1349515222467181,1.0957204502250832,1.1360154463871628,1.1912190543687813,1.1331771477833268,1.188714455817765,1.1837163815380443,1.1513189380528326,1.269660056100692,1.2108250048120983,1.299689756003613,1.2008008118146056,1.2442563921780918,1.3549923541568596,1.3688368645405797,1.3726795913062912,1.4010767752967288,1.413194468301322,1.488380645542293,1.5841228727938952,1.6243521673983357,1.6656870467570208,1.6411661829807827
experiment_007,6.3906786333055114,6.31512985522532,6.613535588765273,6.604974659665045,7.0735996803680115,1.071634802939506,1.113613362363564,1.0748802758036804,1.077958759178198,1.0687680453975656,1.0884733741906418,1.08532947641212,1.13645904202932,1.132383057549271,1.0998823197766836,1.1711480408350265,1.1777303945522932,1.169964932890605,1.1439901152471794,1.183920361539544,1.2334100059746824,1.232163824420234,1.259469227911613,1.3069954395969672,1.3197401446974366,1.3957096846237678,1.4258568423818017,1.3897007755449262,1.461825305650894,1.558823455959971,1.7085766480437554,1.6269600399371305
experiment_008,6.3906786333055114,6.312550616483817,5.941159167255445,5.762916387804564,6.02065358116594,1.0644977816923578,1.050458070949416,1.077684509616332,1.0638994523958316,1.0745590582338982,1.0700938931320254,1.0437424840847773,1.0674036844030665,1.0827781537135062,1.0479725240563642,1.077393004664885,1.0739244137548598,1.1069769250780774,1.1227810086454828,1.1007403077159368,1.1224641033518499,1.1298886106610198,1.1398718694076506,1.1661631000749155,1.1821073921227203,1.2027640122706624,1.140748270288585,1.2455955689111333,1.2171858172196541,1.3306015669682256,1.410343865641191,1.3192135731141292
experiment_009,6.3906786333055114,6.41598766677093,7.425165053682717,7.519885711118566,7.467455667232026,1.0676500093735446,1.0629082784271568,1.1140837380964514,1.0712924761802032,1.1192562023008505,1.110518030064738,1.1168748171528071,1.1223539294204719,1.1167745679028782,1.1699595640200107,1.1068465438099682,1.1489191976725075,1.151630997226257,1.1611983675030177,1.2125654483356674,1.1879956152646873,1.2271135173412133,1.2466422245296587,1.265292895392599,1.3159122035948116,1.3912194645292733,1.4536318095319722,1.501015697047972,1.5468778497025222,1.5946425042471408,1.7332256206819325,1.9313461723426677
