,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
experiment_000,4373.102774554884,4410.830852525151,4424.995845186895,4452.492470550289,4329.404200767903,5377.251391192698,5418.017142860896,5416.585475256625,5532.510348200411,5536.2515962047455,5566.756648488619,5561.923471261523,5559.009516343421,5537.459442206913,5516.956701094988,5513.82698268346,5521.4165687348595,5486.595271409084,5480.918215600415,5452.873839737054,5430.8809958260745,5413.403322689435,5384.25305243907,5349.504896687471,5296.8278452109225,5314.593003517977,5262.527231876309,5254.509007449404,5220.741140894787,5194.643367802014,5165.109443620985,5119.842656765893
experiment_001,4373.102774554884,4355.522375809813,4341.728752502342,4327.676104440796,4177.195770800396,5057.974670211826,5047.591213159997,5063.959339573955,5163.494389765703,5166.683341343335,5193.618489892651,5197.9786017303195,5223.392645114798,5252.22824456982,5301.690298347081,5367.264071313954,5409.2952214640645,5477.248904252072,5560.495546463208,5652.99286250652,5750.9255386789655,5833.310292360757,5944.604759800923,6040.103910104255,6186.528582930407,6330.195216460004,6416.509614322579,6601.414804353906,6736.955458929355,6918.376820288188,6994.780542879353,7199.696699311644
experiment_002,4373.102774554884,4346.279597844055,4326.906161940202,4307.251608896172,4145.279206228502,5042.355907325548,5006.526020050597,5005.942408183098,5137.025969940618,5176.526246412333,5161.475560033232,5221.805906953777,5278.909717758901,5334.266725836162,5386.143032098314,5465.756889523819,5559.153975644076,5682.466437714125,5801.874333110702,5938.512774667625,6090.296499153942,6269.480014115645,6467.332351522162,6599.864522736099,6845.264379273653,7012.782203445073,7291.003580148767,7541.187488628171,7781.516602238909,8100.7660115666695,8441.070115480117,8741.422197103757
experiment_003,4373.102774554884,4372.372543089126,4236.454887155354,4239.7175105382175,4110.495431876727,5289.416403881153,5299.761424072505,5344.553775785652,5423.692946886633,5472.744082921861,5494.695023082191,5529.50348930441,5612.586593666968,5628.621090844118,5713.308612629806,5774.1655914647545,5847.738628573672,5931.878135596238,5995.931462628194,6080.127011780549,6169.2881740783505,6271.813242438937,6364.799823061772,6449.050732902908,6565.635862542084,6681.433589000779,6795.488620366765,6887.922045088435,7002.458665631464,7134.247903643563,7326.050874608901,7382.895301699625
experiment_004,4373.102774554884,4394.992146785398,4403.413026951286,4428.713656064419,4310.402316371934,5348.553496477405,5389.117596372826,5400.531165242308,5588.006547033924,5637.1114423140325,5693.441626089965,5789.233456552634,5849.344712664226,5934.365747919814,6039.023805355257,6110.494470552882,6215.587348437599,6328.613918426197,6464.716495700442,6559.805987505622,6682.627366326388,6812.614839983718,6927.56772572551,7053.620458966605,7208.395307846265,7352.631891135839,7493.342305215669,7639.07807834252,7818.9104687546205,7971.2126264906365,8106.798927944651,8249.59759200438
experiment_005,4373.102774554884,4217.067174374931,4181.84185329755,4164.416020429635,4002.2877889156803,5104.198864885367,5122.684784818218,5166.279061599017,5214.12425002598,5266.362747277883,5286.2380647127675,5329.794069578926,5384.681718722602,5458.415729463019,5526.840117481501,5621.851899240106,5706.798470211772,5844.583787144873,5947.070797111337,6096.0176791898975,6252.32140576189,6411.762457891722,6567.087573474999,6736.874411095832,6931.159238088986,7151.481195624627,7358.8090413126865,7585.556534080933,7812.184346077224,8124.257007890142,8389.482161586879,8614.716919712067
experiment_006,4373.102774554884,4419.286895712187,4464.40623344599,4516.595170572217,4337.765944189795,5401.2004482088505,5524.593373982704,5574.122552818616,5785.530930555546,5897.7428884351675,5977.023494769042,6093.73475498116,6216.030424864428,6331.546312089976,6451.344585799436,6563.281172408853,6698.802379459776,6831.784999145194,6953.419318541928,7106.89510852015,7258.868258944853,7410.84760029149,7593.013707754553,7774.809359074092,7936.1995402673265,8141.646028389177,8317.854468842268,8442.142785328493,8692.587268785459,8883.75965134504,9000.828797311222,9224.539444125196
experiment_007,4373.102774554884,4344.539130315713,4221.0338476753295,4212.961731350737,4060.504565983292,5183.463851384591,5196.174649336242,5224.477881090654,5343.230182590369,5411.085838926746,5463.107793534215,5537.400322410779,5603.227605656881,5694.61431779542,5832.280036097618,5921.964324082441,6074.4881290999,6213.812409631236,6350.963826890726,6518.136782771722,6701.221771174294,6859.963258176378,7050.818317354733,7257.019605318934,7448.266901393904,7652.44564066549,7882.939897181114,8127.509455341578,8346.162175367075,8599.884840575207,8863.965911981284,9161.741062590783
experiment_008,4373.102774554884,4301.050735021236,4260.822756697454,4219.776898957187,4042.0412220175394,4855.114758969716,4843.026960146087,4795.068909615692,4868.426384196936,4881.787995185323,4854.794266400811,4863.034026129582,4894.486236354729,4927.461215401156,4945.097325937624,5001.8797482318605,5056.017359146435,5134.599299235391,5218.6510996414245,5334.471916419461,5460.1312611943395,5592.760693704647,5737.827821120041,5906.555710710017,6070.909070777916,6285.717285179973,6527.971220389832,6734.984185839479,6990.372579187874,7200.121742581501,7477.23216031683,7738.496331578761
experiment_009,4373.102774554884,4378.01756007165,4273.174732081958,4278.823994741268,4133.252255466998,5248.428209141712,5289.177775666169,5317.422691338605,5494.671483218073,5536.738426960439,5585.663841157174,5663.748521280219,5764.3736566851,5866.393916153258,6011.676724541383,6121.3611567968655,6257.962509412428,6402.733025361669,6568.700032746517,6716.320377141741,6887.713212531922,7100.318099924985,7258.399282519147,7499.88476463782,7740.316449731031,7983.892090232826,8192.307902301458,8483.308211000629,8781.655090946311,9064.32079556899,9356.86286523844,9675.66426792632
