,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
experiment_000,5689.034112678816,5733.926545337772,5821.815488315639,5854.073857407294,5797.225764261269,5161.855873821979,5272.401015565374,5247.310650410655,5555.341853979121,5600.771737241568,5618.151875970692,5551.210428527815,5550.628901602546,5631.412754792229,5618.899382665953,5678.010710999555,5584.514218427872,5610.763002959573,5659.607320364847,5649.13359818024,5583.726976523503,5566.756798644294,5510.904595003529,5603.2761762872215,5502.287942722132,5540.752165907459,5542.743415634204,5542.094902907267,5584.982378286176,5539.775478681453,5489.349625607221,5490.483843957068
experiment_001,5689.034112678816,5667.921895314052,5659.543618635175,5711.856815287012,5610.113542238363,4995.84609188105,5042.910751585801,5015.28156031907,5252.033637953764,5254.698930329181,5272.650340853377,5395.878524921449,5352.8038124686755,5407.326474008491,5462.963650285502,5513.948619739436,5483.0061883119415,5654.0836133429575,5550.078404580744,5750.751566381507,5796.435924057668,5930.36479816113,5948.171708139176,6034.22257028935,6158.77562976435,6265.758475754989,6331.702205423189,6499.30474925041,6598.615694019034,6794.837012703614,6887.933227581538,7132.756396515277
experiment_002,5689.034112678816,5671.257394724076,5649.80719843391,5629.966612474713,5585.628088073237,4997.8831152822295,4986.8580677946975,4965.426567786906,5240.284703757759,5301.054491453218,5307.582136389351,5400.5278907498105,5366.997778129466,5432.227668931864,5506.156264600149,5568.5652032687185,5712.736935916476,5750.120686655067,5921.587323276286,5973.777482762136,6081.543325744653,6278.941657583031,6396.723882073448,6634.022380174887,6787.790552376457,7064.471484459129,7181.520167547781,7413.840360070237,7633.823730266537,7883.816551693044,8113.622614097835,8400.62407218991
experiment_003,5689.034112678816,5686.136964423175,5913.229886933278,5916.31417638371,6064.366316471289,5144.7559379985905,5135.143305642638,5228.63464180987,5410.599814789017,5541.617373929002,5527.128446529943,5635.258185758823,5736.979194663886,5726.504326049815,5750.206199132996,5831.006086812602,5912.4306211885505,5929.762285690022,6087.668995807126,6027.279135254157,6246.361772039132,6293.892711889559,6281.543338050774,6519.9896138186,6601.011143716493,6757.117474589226,6844.409742149704,6943.387372054052,7163.186172631216,7147.836724018025,7334.149067374694,7490.9315019337755
experiment_004,5689.034112678816,5718.627541287646,5733.041158805118,5836.61306377799,5785.485259990507,5204.079895279755,5187.9697951845565,5300.609414903547,5651.870448919162,5581.5478562956,5643.035778501444,5773.689103751566,5857.939288685857,5925.863011782732,5970.554045961883,6085.570054796073,6232.463832175466,6278.524772045469,6382.820381659437,6498.325265374649,6626.0471169450675,6722.32321880213,6839.347013566217,6965.581584382653,7094.460051649408,7235.729364107256,7328.355497537825,7514.8825830648375,7633.615223248279,7805.148823205943,7953.436372563816,8111.447480384887
experiment_005,5689.034112678816,5680.060362183799,5639.632938840688,5618.174180299844,5725.281556232024,4971.568509626526,5062.190811079875,5011.295303090097,5328.715358737393,5220.072831997435,5424.611529913553,5418.412469282146,5512.611673761219,5547.848690257204,5585.748214943525,5590.507684478476,5685.425882686288,5890.928448484606,5909.026615203778,6130.905508098062,6258.208065567604,6248.983800865892,6400.815035900735,6600.470526545081,6773.343437822926,6980.134181180384,7191.970099439734,7352.641238287772,7572.874100033899,7736.8710043303445,7949.264912145898,8198.37521171424
experiment_006,5689.034112678816,5748.590516922009,5799.076595493634,5844.058889339771,6116.239026068859,5319.232830704586,5334.2448772689895,5400.6305790745555,5817.315427954099,5836.912383951138,5859.351923334435,6001.2682841647975,6062.4462689194315,6188.342288314509,6279.607598127419,6451.460631116992,6663.054893884302,6762.724851272506,6847.372568507755,6984.11545356699,7194.944844795216,7324.135417417552,7398.979369673435,7578.984926968345,7681.888530955972,7852.6315818664925,8005.577864671901,8210.620273672328,8315.614581913545,8484.078156412226,8757.33602542824,8897.155944412818
experiment_007,5689.034112678816,5676.270197182645,5648.0516527449145,5664.987423920908,5758.89096451056,5137.7562548107435,5081.881604346243,5143.0513348950135,5473.3056789019265,5526.5210056525775,5577.78089180083,5610.500592474162,5661.672976996415,5779.075560087194,5817.333409666465,5981.4808763034125,6150.101288646916,6199.440556500385,6314.571929260526,6460.216995132963,6603.115374845024,6785.168432729151,6910.422973504882,7072.995003036434,7295.216653933518,7500.196596750648,7665.087077606253,7833.57500930332,8105.510887446027,8288.353236720259,8596.098302751834,8786.49449519044
experiment_008,5689.034112678816,5646.83567557888,5569.001162432545,5512.534041158258,5373.932408044677,4836.338886397349,4868.2538234174335,4802.003805823746,5080.574683030924,5038.258236962914,5043.554598061151,5137.786836930869,5101.716167948774,5129.58780313821,5148.144020537557,5238.071144441045,5343.365999192275,5325.658680031362,5474.372819924021,5627.604912311357,5647.298842081002,5787.679140257153,5904.194034851649,6124.36871205174,6262.334832630197,6421.076360905595,6698.033425551599,6753.434923145838,7016.201829131613,7231.999374509342,7443.822427614056,7631.516692802479
experiment_009,5689.034112678816,5694.415530360323,5706.008717222328,5933.167551518542,6089.172982129406,5193.367309807079,5128.873772989819,5141.099737885332,5475.2298391666045,5548.3490578325045,5600.454394530481,5661.386921757259,5701.143645738688,5798.365371889567,6004.576697450157,6126.171454154004,6215.873277136046,6299.71941848126,6432.695667954627,6599.746146166025,6791.676090051018,6992.576436653003,7179.890561694776,7302.040848244425,7529.994793246646,7740.633503847985,7909.60274394617,8163.937011342671,8424.11802715218,8653.275780708522,8895.472433426065,9183.742090462909
experiment_010,5689.034112678816,5723.489744321943,5804.528360000182,5833.11292981884,5769.899143853028,5246.159266634713,5183.699812075223,5318.501152971066,5562.777556677491,5633.76545933114,5644.035344290228,5721.343511259163,5690.185853920015,5762.369399877571,5862.540737512313,5967.765795641801,5953.020650280067,6050.949902459339,6092.823052837801,6219.805649382184,6362.8388036674305,6343.33701555569,6475.147098454589,6538.552403297781,6670.826314330267,6747.788280011977,6881.180384553318,7047.160259392295,7195.664840474989,7354.459553394974,7480.307576264431,7626.686504256964
experiment_011,5689.034112678816,5773.694044802776,5779.79471413408,5793.623100166644,5720.605676907905,5247.848906753911,5194.2019592091,5244.873890192115,5408.3359029221965,5497.531955354061,5438.28346191178,5510.8197203591035,5533.312792432152,5548.233229914364,5612.363701274409,5550.294134098899,5558.405928261648,5583.820143501758,5577.4060390426675,5623.076868233364,5657.0780017407415,5654.477445975192,5623.130653775654,5668.797720418863,5716.154502718064,5670.321252965598,5696.61935496946,5736.441574507273,5768.24443526934,5809.186813098253,5842.1157638114555,5995.821399503313
