,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
experiment_000,6453.210582729696,6670.040751987431,6688.665589377328,6724.385745704145,6892.401541930483,2426.6478375789693,2150.3569244937235,2279.732073543165,2395.8396507799707,2490.482554434904,2403.965318724921,2660.971558906581,2654.631151377801,2421.3334834107404,2397.3113125923196,2333.2106419293686,2358.9747360755036,2443.1789654384556,2332.901494464374,2334.385365987828,2535.977241707303,2583.053854747612,2491.895192513524,2486.917654095606,2619.661276204775,2264.537411625789,2417.1707691895226,2382.608659675612,2299.810237414543,2530.1478789475786,2334.846837130936,2451.8534866596447
experiment_001,6453.210582729696,6437.625753665997,6423.395089676167,6412.698322980232,6536.126764044368,1821.1832134785727,2122.7751889707783,2303.5482525715747,2201.1761107750385,2318.5851327749265,2127.479980054677,2311.7415706621814,2231.8591959270416,2405.684738518418,2405.3572578182443,2325.537862109016,2129.815412784546,2492.8162741182914,2443.3122882493217,2244.495425482851,2530.5396705078683,2506.7431855967334,2619.8245911086424,2485.9551521165713,2584.3278252867112,2808.8511228144844,2748.8832245759945,2879.402983762755,2876.21474169931,2981.3811826950046,2999.736691228829,3209.372055010168
experiment_002,6453.210582729696,6433.135210118566,6416.190957577921,6402.330518758058,6515.784938167322,2138.486056792965,2231.975365420335,2188.688496178661,2321.0645690988717,2207.6619130399795,2298.0807055426667,2238.2544466230256,2374.4328119635147,2243.6633206695096,2315.351919720948,2428.459435888589,2358.4616376748263,2472.232575523096,2417.371607820182,2513.4430061115636,2729.6533423387027,2666.341876750719,2613.609721026266,2637.595079634998,2724.532897264461,2911.2508856211966,3149.1522919547206,3015.4928359645473,3424.0219049308625,3363.4016879579444,3425.3316859438364,3422.8809294031553
experiment_003,6453.210582729696,6452.092060429753,6751.858119052858,6756.731999296198,6699.429936550523,2349.2054367242117,2161.162160538048,2074.1284797741428,2115.6446128410157,2614.3420419341455,2326.646984783977,2525.5696724578,2458.083405993644,2399.453596402102,2676.012477193208,2519.8543610482943,2691.095104280639,2579.5719934641647,2738.3335982495487,2828.6269540759354,2855.8770976858764,2706.27892678047,2929.2784938024865,2911.94125077822,2938.5472604730808,3055.448280762522,3125.4267725051336,3166.4443494212846,3258.45241097931,3234.246990254841,3364.7204434356145,3389.3194864762686
experiment_004,6453.210582729696,6659.339120041025,6675.75601742926,6713.2674116266835,6893.577576670046,2513.825995849971,2116.906294056449,2507.3014039541117,2147.70575051514,2596.1757108431984,2426.7576991293913,2348.0718386663298,2432.1114716384945,2585.0862592855883,2704.3983516483704,2828.047610933892,2612.914850527524,2531.912555959298,2843.705012650025,2720.9032059783694,2750.8603245844033,3039.061108663955,2962.3672287301442,2960.970082318091,3183.737347393125,3098.107721690272,3233.274916054925,3384.6534124923387,3342.48118647562,3364.3370014697566,3582.8420674808867,3683.6734944538125
experiment_005,6453.210582729696,6729.5631668921105,6532.5703489653215,6514.648116420839,6631.259896275593,2321.0260141534686,2142.2057182200806,2194.314072963228,2057.2054209880816,2275.17568872998,2265.5855118133027,2320.650967029114,2468.034408410799,2375.019483817067,2546.7694402698608,2536.344761527085,2481.660139830501,2783.220821642247,2376.7988390369587,2744.1620637796495,2536.2104060552774,2759.4640008299866,2651.153330892632,2861.4890856421616,3143.6544156249956,2938.3405679773514,3194.6114522353823,3341.257697711807,3179.83715016481,3332.7344593941434,3382.369711975502,3643.698365766104
experiment_006,6453.210582729696,6692.440669748417,6746.113971224845,6821.032783378837,7136.6035708744985,2122.1080074757347,2247.1083710627354,2181.826985213316,2118.3514487827238,2566.902800373661,2355.679269146988,2571.9471170749375,2800.5786158033625,2558.423315285652,2791.3626885962526,2772.703034628939,2641.425085680609,3051.891797455357,2869.759528571235,3133.5234661754666,2835.021409245008,2977.3264891365557,3269.0361762866823,3300.4530351463013,3309.0160942962016,3370.325571254263,3395.49895787889,3540.4183903464996,3702.465581367842,3764.630728025977,3825.449766275028,3789.724408520102
experiment_007,6453.210582729696,6430.515541247814,6518.8966663634865,6516.46499376771,6648.57899648689,2191.018247235045,2458.795049548143,2215.423895420545,2237.8512024312813,2168.7607606619267,2309.7667462166696,2288.9681359422902,2574.041570082455,2554.601004993172,2380.877944557742,2724.0053728497287,2749.8271974578406,2719.285510667745,2608.844216973393,2773.4633408719287,2943.70878723265,2939.7717632448553,3022.6401144540378,3152.448190867592,3184.668766817126,3358.9933703271663,3421.219070752837,3346.1684060198886,3491.2778123769363,3661.707364816655,3885.6321666563354,3768.5557310442173
experiment_008,6453.210582729696,6429.725960706488,6314.25603204499,6256.525460523493,6339.500508207008,2134.2789022904285,2007.232303053528,2235.8804777203723,2129.3436616659255,2213.044160844769,2179.1394467441673,1936.8270302044943,2157.998582642532,2271.6892225175643,1982.0432144301576,2233.7490935763412,2208.31971213405,2422.07453949727,2506.9621441257686,2385.9744849128747,2505.342920378395,2542.481167306759,2589.9869251433115,2703.9497931212854,2766.6031724423956,2841.9255462063093,2594.03447388117,2981.3990487414667,2891.1647631321557,3211.3763429512137,3389.62741222585,3183.356769599071
experiment_009,6453.210582729696,6460.81460938813,6742.734338879602,6767.448703752158,6753.80227350871,2159.891533643561,2121.0061456976446,2461.3360495799225,2188.3959462906105,2488.7726220196882,2441.87405578014,2476.2541303629287,2504.77925183948,2475.7229583921,2719.264036142515,2421.3362083496936,2630.8897489777432,2642.7858608904066,2683.5218553659333,2875.664029932263,2788.7007074534404,2923.652303177096,2984.570444963113,3039.459645873004,3175.093928859662,3349.423710943466,3475.6885401251966,3563.098349487005,3641.9800306981997,3719.0238546209566,3918.9920709633825,4160.473502051312
experiment_010,6453.210582729696,6670.642340543455,6684.717623831771,6721.412419137852,6894.9336945711,2285.154694775485,2180.9547805424368,2162.191365036654,2285.323212243695,2294.150499072223,2291.997043199214,2279.689099224781,2364.118644520526,2459.527598993771,2509.6654358924498,2490.4318442798626,2534.4297390317433,2675.5905226451177,2697.714832659409,2737.8725188980507,2668.7934324502644,2678.1703318039754,2793.364057594921,2831.3398514923138,2842.5084451974767,3058.801534073062,3000.9076640792673,3018.6046317456803,3128.0756739199596,3170.166232153142,3199.885432655293,3421.0104252654373
experiment_011,6453.210582729696,6476.105251091135,6487.725055926492,6671.277094319487,6819.835645401475,2286.425484673729,2218.6108540128457,2367.6309064923917,2331.8685195160224,2222.8189960656155,2568.2915401715313,2503.308362235785,2667.863253403054,2485.545587126331,2463.844420753266,2468.5152186589075,2590.6244571506204,2412.4084606245824,2306.8053296738826,2272.2460236585734,2462.1037798258635,2322.493864882762,2418.094890486977,2518.881875019258,2621.342646858012,2631.893254897718,2475.1829279939693,2471.318667758858,2441.4825847390252,2695.575957428062,2526.9840669869645,2436.039373272561
experiment_012,6453.210582729696,6461.470671394521,6468.673035126047,6497.526989178021,6847.455785157445,2178.6603243450886,2220.8551666062062,2221.3047631554427,2297.0907468288033,2249.745530650336,2284.237359994829,2484.2557639584343,2483.52755309856,2424.236988080138,2551.4653157149824,2706.006338338725,2694.225019485556,2983.0808495041997,2711.37528445563,2850.9605580363864,2996.584348010315,3054.6082473945057,3026.809450198612,3229.8366412507066,3329.5517155732036,3386.9371916143036,3499.0901172617114,3530.073078070861,3742.6601082944426,3910.3843614360985,3865.3797926103493,4045.414495787654
experiment_013,6453.210582729696,6419.816361515634,6533.450106459599,6534.969950418795,6683.383409301881,2476.832181115504,2334.4746526967815,2171.591452774192,2228.394588386853,2581.0551744086597,2410.34784490282,2428.0328292318013,2683.315867148834,2550.3160232053024,2713.932624184895,2553.670245483966,2920.4974198515515,3078.6285366058232,2836.53409922209,3037.660267164613,2966.5309520570786,3029.5488931814193,3077.5105390566796,3217.427265345218,3287.1199741606233,3336.5142735881846,3532.324952819019,3787.306468095967,3696.76392167667,3817.628522889434,3856.5753743771966,4124.57188775145
experiment_014,6453.210582729696,6397.266245633599,6309.714314263298,6262.315338075792,6363.08236698132,2100.9113658977517,2003.5473004507849,2046.3393167326672,2118.7691929522875,2296.2995597757426,2355.060560056566,2350.9789016648037,2327.7348994917747,2550.173501827252,2283.4256397550416,2351.817045750094,2395.6033308530205,2562.7083609612946,2466.3512784152613,2793.559627607243,2621.5049977866183,2795.2831426639723,3032.0675425642066,3058.7432620987547,3183.419302852062,3338.643364966134,3499.231386306441,3589.1508748935626,3840.616036705692,3845.6870028193243,3992.727385080137,4266.092321006602
experiment_015,6453.210582729696,6438.766813110689,6343.294064658799,6196.907929388739,6176.442759370166,2024.7633510840496,1978.5586241568308,1692.2540887296973,1953.2604431707014,1826.0652755402289,1856.6647698986458,2024.340816414766,1991.1420411851363,1799.6394905299144,1752.944654591061,1990.0292464276913,1971.627114897301,1948.2234870302198,2225.7762356472867,2181.3267406159275,2054.4111060031873,1862.8569756596157,2147.241924566071,1985.5160455007554,2235.850283417447,2103.4349008571157,2213.695533407374,2395.110240505681,2565.8483168172916,2704.5093428263867,2695.6733716629506,2714.2126968333487
experiment_016,6453.210582729696,6459.075961113427,6765.894465984357,6775.957735091315,6796.393857633235,2413.202769518998,2255.4223247202835,2087.4291352978007,2388.507340005388,2694.4844206105436,2411.069407102257,2261.299775589764,2645.9820118693215,2556.401015039054,2368.5201352582326,2556.4214567685453,2712.5410902703043,2470.0552102463644,2800.085942207633,2765.821214872125,2950.390714211272,2850.634204919213,2720.207013286282,2956.7148308665164,3080.618866069624,3193.924407271331,3118.7341953647992,3227.339179357066,3299.177983443504,3328.5555517791427,3422.5864311001037,3381.308716397764
experiment_017,6453.210582729696,6691.821571907751,6733.794047975146,6791.640877158397,6984.219462908726,2262.2632154195203,2377.5523095774633,2147.8343435292304,2545.219682388954,2322.974386197096,2406.9923183731844,2360.182888098764,2372.9075244176197,2374.148610781511,2468.835277167491,2602.3883491824945,2476.8300344721138,2506.4946490471175,2514.564376336141,2819.6764292894604,2852.948588786092,2672.3718279525347,2863.1656218563962,2795.056118593228,3065.3871585392117,3055.9952473638314,3008.7773508217433,3213.824395662954,3176.677399339021,3400.9561597793845,3443.3590845982085,3473.1099633657223
experiment_018,6453.210582729696,6423.0133298285855,6502.428608913993,6477.540757184608,6575.996060472172,2084.672637137987,2039.5451549611246,1953.530612915489,2177.337002795321,2402.5001111297483,2286.677998355146,2259.20355873912,2510.6457663575843,2217.159512584111,2317.136772287275,2164.8381266484075,2512.5250194668442,2394.232317746594,2565.8091894015856,2285.918321494667,2354.676553849924,2646.999469260061,2566.7910842865563,2618.1739441682116,2663.1769312407278,2649.242049334989,2860.0163106814507,2710.0266699966814,2772.405460355111,2820.9150749714872,3090.8271453509597,3037.8379238216057
