,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
scenario_000,1.5224782929904208,1.5438828216753968,1.5605130350999616,1.5775231201930746,1.5429189988877425,1.062899738577984,1.086233656506625,1.0781851092111845,1.104873110360455,1.045208005486149,1.053121658376634,1.0610444184283396,1.0716079178226394,1.080799776793286,1.0889174114147226,1.098015275227243,1.1066232496888788,1.1031479084298441,1.11275334730252,1.1196927215628987,1.1198885071955818,1.1289746343465716,1.1250987970862685,1.1335993572759044,1.139761490102808,1.1441210043697927,1.1490443364651421,1.154748792108769,1.156761788587979,1.1655236699001275,1.1716242757200774,1.1844918599145045
scenario_001,1.5224782929904208,1.5469434415673313,1.5659277752900178,1.5843793338025542,1.5513573770800742,1.0794434999400104,1.0938128335303172,1.1041674301680404,1.1199753612047711,1.0465994633250666,1.0532328279217589,1.0586694048325755,1.0624749493033023,1.0641164814902424,1.065471825860485,1.0657593538262327,1.0652576095324675,1.0667081695767775,1.0658898864433495,1.0656333190099503,1.0640278231049662,1.0641748993009656,1.0574013920036118,1.0508614715150748,1.043306717795648,1.0381071540805284,1.0228845784227283,1.0116909554827183,1.008055464530301,0.9912626457800947,0.9813864070396362,0.9716730952872571
scenario_002,1.5224782929904208,1.5515059579139818,1.5787800792420335,1.6026595701819069,1.59641382821561,1.0975767177410214,1.1067118723225275,1.1217610191584075,1.1210930887962358,1.0697571660002503,1.078796574401415,1.0859024839624785,1.089614828402863,1.0900610178818144,1.0960879236234735,1.10149405087539,1.0939746186892267,1.1075630851195497,1.105115852714819,1.0961076555417182,1.1121650459140018,1.1092538256281739,1.0900626964762348,1.0996687000378453,1.101728798948115,1.0909996874448584,1.087022102370412,1.0927770893383475,1.0933518200949102,1.0970074590077838,1.0933320010425827,1.0829566598329168
scenario_003,1.5224782929904208,1.5496150525225514,1.5716175500518645,1.5933095951413068,1.5631636556192234,1.0986886319460785,1.0762587960068088,1.109449535398241,1.1334652452060527,1.057680178180432,1.068097890664384,1.07704686903231,1.0824225399919227,1.0878109621887426,1.0922312059325328,1.0945525615489546,1.0968484270742045,1.096398825201765,1.09724136177878,1.0967580618606612,1.0958606618153934,1.0939459877613684,1.092443683934013,1.0902139282205143,1.0840582078469443,1.0820383851763544,1.0763996809618872,1.0696958229214792,1.0604628785976742,1.049794413875947,1.0360180505953231,1.020732491358009
scenario_004,1.5224782929904208,1.5496015410430533,1.5718584567234146,1.5942078570518639,1.565022723894208,1.0992644312924467,1.1090562137073878,1.1184447012588852,1.1134555962886823,1.0648382042220543,1.0753709810551817,1.0844666802968839,1.0941078643152098,1.101428766894682,1.1091162752799513,1.1153787947326412,1.120695352648213,1.128754087893193,1.1295303056628536,1.1306114463156478,1.132941971617966,1.135126825063694,1.1395745211344523,1.142865175511324,1.1482805087592447,1.1519482288626903,1.1535611761524611,1.146842581816748,1.1495274716442963,1.155435149370802,1.159305856919637,1.156743789772196
scenario_005,1.5224782929904208,1.538572737572238,1.553526160944558,1.5681371064304994,1.5859178457000374,1.0768305881162212,1.0832990935423403,1.1018406469444029,1.0965102104190698,1.0399231530234,1.0473840820623759,1.0547326516206148,1.0632216563467416,1.0724022770643697,1.083102599925588,1.0924379160258166,1.1022732241058486,1.1143808799696777,1.1250370035699957,1.1291323364297319,1.1428817480224382,1.126140063270327,1.1608721327623621,1.1610122579819755,1.172485009665733,1.1788623688578688,1.1894985490019367,1.1899780709192853,1.2005755221778074,1.2018315325276916,1.2204567481849415,1.239595417165848
scenario_006,1.5224782929904208,1.5648490493275007,1.6020827179517265,1.6365773575529095,1.6200647977873182,1.115976675486421,1.1217547844487308,1.1603130155530665,1.1622252193662062,1.112923393646941,1.118427198561558,1.1344494602671287,1.1270962870712726,1.1370752628394438,1.1383708755251218,1.1389402797437045,1.1390691047694068,1.1395426132243807,1.1365944575197526,1.1375583714403559,1.1335309627812782,1.12747607105233,1.1198435461751997,1.1111871570766352,1.0999113826619353,1.0881534366428391,1.0745268445808207,1.0624355338797395,1.0460831180652008,1.031440550107596,1.0200217153550544,1.001018009979715
scenario_007,1.5224782929904208,1.5363188200616724,1.5492023934894033,1.5605212144129583,1.527774544676862,1.0595719533478238,1.06982903544271,1.0861733104526963,1.0701853858069088,1.011938505709006,1.0151820498333006,1.0195516546095598,1.0243257687355443,1.0294132599145742,1.0346602880687705,1.0346538120068476,1.0406552310101909,1.0368692496502554,1.0397249669369313,1.0401755641757269,1.0413897366917517,1.033207245988959,1.0341203713872589,1.032005916697148,1.0246417245692998,1.0313812875158213,1.0309168416201893,1.0302652594353352,1.0300949719057795,1.0306130097225241,1.0310861369094848,1.0332156478272074
scenario_008,1.5224782929904208,1.530720870569434,1.5377022464706063,1.5453640889434623,1.507354392464359,1.0511726124851124,1.060397270671112,1.0736836596085926,1.080495614840382,1.0103557907512752,1.0175120634577324,1.0243348033445965,1.0332320478508348,1.0389276137591739,1.0471443135180079,1.0539262522212522,1.0640171281466553,1.0835414927757556,1.0849726296175863,1.0957727896858778,1.1042790521520804,1.1160980659740414,1.1263176626341598,1.1365212685527057,1.144542404274624,1.149239363143401,1.163354018384556,1.1707465904182546,1.1848695152706834,1.1961856431948314,1.2060288230329346,1.2191538708275302
scenario_009,1.5224782929904208,1.5375599321171014,1.5486873414051885,1.5598078013728836,1.5237225557756802,1.0706782722970112,1.0711995661535267,1.0877238793190436,1.086239192399286,1.0201956032371116,1.0273413075877644,1.0323070062830781,1.037879619379945,1.0520702768869503,1.0473325472098653,1.0509065903965853,1.0528209066268026,1.054290778596242,1.0550392891093947,1.055709728902452,1.0572698094908397,1.059235077983105,1.0625325143591644,1.0658545780281632,1.0684282378646819,1.0739582531815988,1.0782788961572922,1.0820778219869998,1.0838080090372677,1.0860149852256795,1.0830138785626837,1.083246836224888
