"seconds","_year","average_remote_working_days","average_working_days","percent_remote_worker","commuting_jobs_share","consumer_electricity_price ","consumer_fuel_price","consumer_energy_price","fuel_price","gdp","income","passenger_train_frequency_change","train_punctuality","train_ticket_price","passenger_train_capacity","road_load_factor_index","rail_load_factor_index","waterway_load_factor_index","road_effective_load_factor","rail_effective_load_factor","waterway_effective_load_factor","_load_factor_change","total_jobs","vehicle_per_inhabitants","total_vehicles","population","share_service_sector_gdp","world_trade_volume","electricity_share_freight_rail","diesel_share_freight_rail","h2_share_freight_rail","electricity_share_freight_road","diesel_share_freight_road","h2_share_freight_road","electricity_share_freight_waterway","diesel_share_freight_waterway","h2_share_freight_waterway","electricity_share_passenger_rail","h2_share_passenger_rail","electricity_share_passenger_road","h2_share_passenger_road","petrol_share_passenger_road"
0.000000000000000000,2019.000000000000000000,1.600000000000000000,4.375000000000000000,0.350000000000000000,0.872000000000000000,0.280000000000000000,168.000000000000000000,0.199360000000000000,56.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,300,0.420000000000000000,0.510000000000000000,0.540000000000000000,0.420000000000000000,0.510000000000000000,0.540000000000000000,1.000000000000000000,10.800000000000000000,0.491329479768786000,8.500000000000000000,17.300000000000000000,0.730000000000000000,100.000000000000000000,0.650000000000000000,0.350000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000,0.000000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
31536000.000000000000000000,2020.000000000000000000,1.607184750733140000,4.385997067448680000,0.352961876832845000,0.870662260527712000,0.280000000000000000,197.119362109498000000,0.234421044323124000,65.706454036499400000,101.041055718475000000,100.082644628099000000,100.755131964809000000,100.104105571848000000,100.208211143695000000,300.019834710744,0.423614777994685000,0.513848672612033000,0.544142637232221000,0.421759530791789000,0.511598240469208000,0.541759530791789000,1.004398826979470000,10.800000000000000000,0.492319456815852000,8.590469208211140000,17.448973607038100000,0.730395894428152000,103.035190615836000000,0.688257676740748000,0.313621822059572000,0.000000000000000000,0.009369501466275660,0.990630498533724000,0.000000000000000000,0.014809384164222900,0.985997067448680000,0.000000000000000000,1.000000000000000000,0.000000000000000000,0.011774193548387100,0.000000000000000000,0.988387096774194000
63072000.000000000000000000,2021.000000000000000000,1.614750733137830000,4.397067448680350000,0.355876832844575000,0.869310083720683000,0.280000000000000000,226.152870749618000000,0.268649526622721000,75.384290249872800000,102.055718475073000000,100.330578512397000000,101.631964809384000000,100.205571847507000000,100.411143695015000000,300.079338842975,0.427269289393795000,0.517770832294183000,0.548328526930452000,0.423530791788856000,0.513240469208211000,0.543530791788856000,1.008826979472140000,10.800000000000000000,0.493316020548653000,8.679208211143700000,17.593607038123200000,0.730894428152493000,106.190615835777000000,0.726803882601003000,0.277059087273697000,0.000000000000000000,0.018501466275659800,0.981498533724340000,0.000000000000000000,0.029384164222873900,0.972067448680352000,0.000000000000000000,1.000000000000000000,0.000000000000000000,0.023193548387096800,0.000000000000000000,0.977096774193548000
94608000.000000000000000000,2022.000000000000000000,1.622697947214080000,4.408211143695010000,0.358744868035191000,0.867943131134517000,0.280000000000000000,254.678762027096000000,0.301592353148634000,84.892920675698600000,103.043988269795000000,100.743801652893000000,102.630498533724000000,100.304398826979000000,100.608797653959000000,300.178512396694,0.430963845856160000,0.521767207884351000,0.552557980753522000,0.425313782991202000,0.514926686217009000,0.545313782991202000,1.013284457478010000,10.800000000000000000,0.494319741502764000,8.766217008797650000,17.733900293255100000,0.731495601173020000,109.466275659824000000,0.764810111243062000,0.240980344635370000,0.000000000000000000,0.027395894428152500,0.972604105571848000,0.000000000000000000,0.043724340175953100,0.958211143695015000,0.000000000000000000,1.000000000000000000,0.000000000000000000,0.034258064516129000,0.000000000000000000,0.966129032258065000
126144000.000000000000000000,2023.000000000000000000,1.631026392961880000,4.419428152492670000,0.361565982404692000,0.866561093482960000,0.280000000000000000,282.275272048666000000,0.332815580047905000,94.091757349555300000,104.005865102639000000,101.322314049587000000,103.750733137830000000,100.400586510264000000,100.801173020528000000,300.317355371901,0.434698761104567000,0.525838535960304000,0.556831312424215000,0.427108504398827000,0.516656891495601000,0.547108504398827000,1.017771260997070000,10.800000000000000000,0.495331182449842000,8.851495601173020000,17.869853372434000000,0.732199413489736000,112.862170087977000000,0.801447856329221000,0.206054143137588000,0.000000000000000000,0.036052785923753700,0.963947214076246000,0.000000000000000000,0.057829912023460400,0.944428152492669000,0.000000000000000000,1.000000000000000000,0.000000000000000000,0.044967741935483900,0.000000000000000000,0.955483870967742000
157680000.000000000000000000,2024.000000000000000000,1.639736070381230000,4.430718475073310000,0.364340175953079000,0.865163690322387000,0.280000000000000000,308.520636921064000000,0.361903011690405000,102.840212307021000000,104.941348973607000000,102.066115702479000000,104.992668621701000000,100.494134897361000000,100.988269794721000000,300.495867768595,0.438474350925776000,0.529985560839692000,0.561148837729296000,0.428914956011730000,0.518431085043988000,0.548914956011730000,1.022287390029330000,10.800000000000000000,0.496350900057018000,8.935043988269800000,18.001466275659800000,0.733005865102639000,116.378299120235000000,0.835888611521776000,0.172949031773345000,0.000000000000000000,0.044472140762463300,0.955527859237537000,0.000000000000000000,0.071700879765395900,0.930718475073314000,0.000000000000000000,1.000000000000000000,0.000000000000000000,0.055322580645161300,0.000000000000000000,0.945161290322581000
189216000.000000000000000000,2025.000000000000000000,1.648826979472140000,4.442082111436950000,0.367067448680352000,0.863750669733931000,0.280000000000000000,332.993092751024000000,0.388454798994456000,110.997697583675000000,105.850439882698000000,102.975206611570000000,106.356304985337000000,100.585043988270000000,101.170087976540000000,300.714049586777,0.442290933170509000,0.534209034580026000,0.565510874519483000,0.430733137829912000,0.520249266862170000,0.550733137829912000,1.026832844574780000,10.800000000000000000,0.497379446448502000,9.016862170087980000,18.128739002932600000,0.733914956011730000,120.014662756598000000,0.867303870483023000,0.142333559535639000,0.000000000000000000,0.052653958944281500,0.947346041055719000,0.000000000000000000,0.085337243401759500,0.917082111436950000,0.000000000000000000,1.000000000000000000,0.000000000000000000,0.065322580645161300,0.000000000000000000,0.935161290322581000
220752000.000000000000000000,2026.000000000000000000,1.658299120234600000,4.453519061583580000,0.369747800586510000,0.862321808003385000,0.280000000000000000,355.270875645282000000,0.412086037752464000,118.423625215094000000,106.733137829912000000,104.049586776859000000,107.841642228739000000,100.673313782991000000,101.346627565982000000,300.971900826446,0.446148827753458000,0.538509716978698000,0.569917742709471000,0.432563049853372000,0.522111436950147000,0.552563049853373000,1.031407624633430000,10.800000000000000000,0.498417370682314000,9.096950146627570000,18.251671554252200000,0.734926686217009000,123.771260997067000000,0.894865126875257000,0.114876275417464000,0.000000000000000000,0.060598240469208200,0.939401759530792000,0.000000000000000000,0.098739002932551300,0.903519061583578000,0.000000000000000000,1.000000000000000000,0.000000000000000000,0.074967741935483900,0.000000000000000000,0.925483870967742000
252288000.000000000000000000,2027.000000000000000000,1.668152492668620000,4.465029325513200000,0.372381231671554000,0.860876909299019000,0.280000000000000000,374.932221710574000000,0.432425366956539000,124.977407236858000000,107.589442815249000000,105.289256198347000000,109.448680351906000000,100.758944281525000000,101.517888563050000000,301.269421487603,0.450048356653280000,0.542888375572966000,0.574369764277913000,0.434404692082111000,0.524017595307918000,0.554404692082111000,1.036011730205280000,10.800000000000000000,0.499465220153696000,9.175307917888560000,18.370263929618800000,0.736041055718475000,127.648093841642000000,0.917743874360776000,0.091245728411817500,0.000000000000000000,0.068304985337243400,0.931695014662757000,0.000000000000000000,0.111906158357771000,0.890029325513196000,0.000000000000000000,1.000000000000000000,0.000000000000000000,0.084258064516129000,0.000000000000000000,0.916129032258064000
283824000.000000000000000000,2028.000000000000000000,1.678387096774190000,4.476612903225810000,0.374967741935484000,0.859415805347482000,0.280000000000000000,391.555367053634000000,0.449113567124121000,130.518455684545000000,108.419354838710000000,106.694214876033000000,111.177419354839000000,100.841935483871000000,101.683870967742000000,301.606611570248,0.453989843912590000,0.547345785639957000,0.578867263267428000,0.436258064516129000,0.525967741935484000,0.556258064516129000,1.040645161290320000,10.800000000000000000,0.500523541935708000,9.251935483870970000,18.484516129032300000,0.737258064516129000,131.645161290323000000,0.935111606601876000,0.072110467511693900,0.000000000000000000,0.075774193548387100,0.924225806451613000,0.000000000000000000,0.124838709677419000,0.876612903225807000,0.000000000000000000,1.000000000000000000,0.000000000000000000,0.093193548387096800,0.000000000000000000,0.907096774193548000
