seconds,_year,cost_per_kilometer,gdp,total_vehicles,people.count.index,jobs.count.index,average_number_remote_working_days,percentage_of_remote_workers,world_trade_volume,share_service_sector_gdp,share_elderly_65_plus,higher_education_level_share,average_number_working_days,share_construction_sector_gdp,share_agriculture_sector_gdp,commuting_jobs_share
0.0,2019.0,100.0,100.0,8.531,100.0,3855.6,0.75,40.0,100.0,64.0,19.3,35.0,3.78,8.0,2.0,0.92
31536000.0,2020.0,100.25838321529315,101.36769801535748,8.608034914261749,100.3275403722115,3884.8243733726767,0.8385629043734627,42.9287757170194,99.75954522473043,63.717657079014664,19.716978590082036,35.24780058651026,3.788181818181818,8.12023460410557,2.0,0.8998575695131337
63072000.0,2021.0,100.41039113448139,102.76258034344285,8.684506024090917,100.64246339042424,3913.0063417355473,0.9223126748880155,45.67486166734716,99.66528775734612,63.43969586412821,20.11588626763508,35.50058651026393,3.7958181818181815,8.234604105571847,2.0,0.8809020922330979
94608000.0,2022.0,100.45602375756475,104.18464698425612,8.7604133294875,100.94476905463826,3940.145905088612,1.001249311543658,48.23825785098329,99.71722759784707,63.16611635534061,20.496723032659137,35.758357771261,3.802909090909091,8.343108504398826,2.0,0.8631335681598928
126144000.0,2023.0,100.3952810845432,105.6338979377973,8.835756830451501,101.23445736485353,3966.24306343187,1.0753728143403911,50.61896426792781,99.91536474623325,62.89691855265189,20.859488885154203,36.02111436950147,3.809454545454545,8.44574780058651,2.0,0.8465519972935184
157680000.0,2024.0,100.22816311541675,107.1103332040664,8.910536526982918,101.51152832107007,3991.297816765322,1.144683183278214,52.816980918180676,100.25969920250472,62.63210245606204,21.204183825120282,36.28885630498534,3.8154545454545454,8.542521994134896,2.0,0.8311573796339745
189216000.0,2025.0,99.9546698501854,108.6139527830634,8.984752419081754,101.77598192328787,4015.3101650889676,1.209180418357127,54.83230780174192,100.75023096666143,62.371668065571065,21.530807852557366,36.56158357771261,3.820909090909091,8.633431085043988,2.0,0.8169497151812614
220752000.0,2026.0,99.57480128884917,110.1447566747883,9.058404506748008,102.02781817150692,4038.280108402808,1.2688645195771302,56.66494491861154,101.38696003870339,62.115615381178955,21.839360967465463,36.83929618768329,3.825818181818182,8.718475073313781,2.0,0.803929003935379
252288000.0,2027.0,99.08855743140802,111.70274487924108,9.131492789981678,102.26703706572724,4060.207646706841,1.323735486938223,58.31489226878954,102.16988641863063,61.863944402885714,22.129843169844573,37.12199413489736,3.830181818181818,8.79765395894428,2.0,0.7920952458963272
283824000.0,2028.0,98.49593827786198,113.28791739642178,9.204017268782765,102.4936386059488,4081.0927800010686,1.3737933204404063,59.78214985227589,103.0990101064431,61.61665513069135,22.40225445969469,37.409677419354836,3.8339999999999996,8.870967741935484,2.0,0.7814484410641059
315360000.0,2029.0,97.79694382821104,114.9002742263304,9.27597794315127,102.70762279217165,4100.93550828549,1.4190380200836796,61.06671766907062,104.17433110214084,61.37374756459585,22.656594837015817,37.70234604105572,3.837272727272727,8.938416422287391,2.0,0.7719885894387155
346896000.0,2030.0,96.9915740824552,116.53981536896691,9.34737481308719,102.90898962439574,4119.735831560105,1.4594695858680429,62.16859571917372,105.39584940572384,61.135221704599225,22.892864301807958,38.0,3.84,9.0,2.0,0.7637156910201556
378432000.0,2031.0,96.07982904059448,118.20654082433133,9.418207878590529,103.0977391026211,4137.493749824914,1.4950880177934962,63.087784002585195,106.76356501719208,60.901077550701466,23.111062854071108,38.30263929618768,3.842181818181818,9.055718475073313,2.0,0.7566297458084263
409968000.0,2032.0,95.06170870262882,119.90045059242365,9.488477139661287,103.27387122684772,4154.209263079916,1.5258933158600396,63.82428251930503,108.2774779365456,60.67131510290259,23.31119049380527,38.61026392961877,3.8438181818181816,9.105571847507331,2.0,0.7507307538035278
441504000.0,2033.0,93.9372130685583,121.62154467324387,9.55818259629946,103.4373859970756,4169.882371325114,1.5518854800676731,64.37809126933324,109.93758816378435,60.44593436120257,23.49324722101044,38.922873900293254,3.844909090909091,9.149560117302052,2.0,0.7460187150054599
473040000.0,2034.0,92.70634213838287,123.36982306679201,9.627324248505051,103.58828341330472,4184.513074560504,1.5730645104163965,64.74921025266984,111.74389569890837,60.22493532560142,23.65723303568662,39.240469208211145,3.8454545454545452,9.187683284457478,2.0,0.7424936294142226
504576000.0,2035.0,91.36909591210252,125.14528577306804,9.695902096278058,103.72656347553513,4198.101372786088,1.5894304069062102,64.93763946931479,113.69640054191765,60.00831799609916,23.803147937833813,39.56304985337243,3.8454545454545452,9.219941348973606,2.0,0.7401554970298161
536112000.0,2036.0,89.9254743897173,126.94793279207198,9.763916139618484,103.85222618376679,4210.647266001866,1.600983169537114,64.94337891926811,115.79510269281218,59.79608237269575,23.930991927452016,39.890615835777126,3.844909090909091,9.24633431085044,2.0,0.7390043178522401
567648000.0,2037.0,88.37547757122718,128.77776412380382,9.831366378526328,103.96527153799971,4222.150754207838,1.6077227983091076,64.76642860252981,118.04000215159196,59.58822845539122,24.040765004541225,40.22316715542522,3.8438181818181816,9.266862170087975,2.0,0.7390400918814948
599184000.0,2038.0,86.71910545663214,130.63477976826357,9.898252813001587,104.06569953823389,4232.611837404005,1.6096492932221913,64.40678851909988,120.431098918257,59.38475624418556,24.13246716910145,40.56070381231671,3.842181818181818,9.281524926686217,2.0,0.7402628191175802
630720000.0,2039.0,84.95635804593222,132.51897972545123,9.964575443044264,104.15351018446933,4242.030515590364,1.6067626542763653,63.86445866897831,122.96839299280731,59.18566573907877,24.206098421132683,40.903225806451616,3.84,9.29032258064516,2.0,0.7426724995604961
662256000.0,2040.0,83.0872353391274,134.43036399536678,10.030334268654359,104.22870347670603,4250.406788766918,1.599062881471629,63.139439052165116,125.65188437524287,58.990956940070845,24.261658760634926,41.25073313782991,3.837272727272727,9.29325513196481,2.0,0.7462691332102428
693792000.0,2041.0,81.11173733621767,136.36893257801023,10.09552928983187,104.29127941494397,4257.740656933665,1.586549974807983,62.23172966866031,128.48157306556368,58.8006298471618,24.29914818760818,41.60322580645162,3.834,9.29032258064516,2.0,0.7510527200668201
725328000.0,2042.0,79.02986403720304,138.3346854733816,10.1601605065768,104.3412379991832,4264.032120090606,1.5692239342854273,61.14133051846385,131.45745906376973,58.614684460351626,24.318566702052443,41.960703812316716,3.830181818181818,9.281524926686217,2.0,0.757023260130228
756864000.0,2043.0,76.84161544208354,140.32762268148088,10.224227918889145,104.37857922942368,4269.281178237742,1.547084759903961,59.86824160157577,134.5795423698611,58.43312077964032,24.31991430396772,42.323167155425224,3.825818181818182,9.266862170087975,2.0,0.7641807534004667
788400000.0,2044.0,74.54699155085912,142.34774420230804,10.287731526768908,104.40330310566543,4273.4878313750705,1.5201324516635855,58.41246291799606,137.84782298383766,58.25593880502788,24.303190993354008,42.69061583577712,3.820909090909091,9.24633431085044,2.0,0.772525199877536
819936000.0,2045.0,72.14599236352979,144.3950500358631,10.35067133021609,104.41540962790843,4276.652079502594,1.4883670095642998,56.77399446772472,141.2623009056995,58.08313853651431,24.268396770211304,43.06304985337243,3.815454545454545,9.219941348973606,2.0,0.7820565995614358
851472000.0,2046.0,69.63861788009558,146.46954018214612,10.413047329230688,104.41489879615268,4278.77392262031,1.4517884336061038,54.95283625076176,144.8229761354466,57.91471997409962,24.215531634539605,43.44046920821114,3.809454545454545,9.18768328445748,2.0,0.7927749524521664
883008000.0,2047.0,67.02486810055646,148.571214641157,10.474859523812702,104.4017706103982,4279.85336072822,1.410396723788998,52.94898826710717,148.52984867307893,57.750683117783794,24.144595586338923,43.82287390029325,3.8029090909090906,9.149560117302054,2.0,0.8046802585497277
914544000.0,2048.0,64.30474302491244,150.70007341289576,10.536107913962136,104.37602507064499,4279.890393826325,1.3641918801129822,50.762450516760936,152.38291851859654,57.59102796756684,24.055588625609253,44.21026392961877,3.7958181818181815,9.105571847507331,2.0,0.8177725178541195
946080000.0,2049.0,61.478242653163534,152.85611649736248,10.596792499678985,104.33766217689303,4278.885021914623,1.3131739025780573,48.393222999723086,156.3821856719994,57.43575452344876,23.94851075235059,44.60263929618768,3.788181818181818,9.055718475073315,2.0,0.8320517303653421
977616000.0,2050.0,58.54536698530973,155.03934389455708,10.656913280963252,104.28668192914233,4276.837244993115,1.2573427911842214,45.8413057159936,160.52765013328752,57.284862785429546,23.823361966562935,45.0,3.78,9.0,2.0,0.8475178960833952
