seconds,_year,average_remote_working_days,average_working_days,percent_remote_worker,fuel_price,gdp,share_service_sector_gdp,total_vehicles,world_trade_volume
0.0,2019.0,1.6,4.38,0.35,56.0,100.0,0.73,100.0,100.0
31536000.0,2020.0,1.489793915626768,4.318788048136707,0.3628908200735424,61.688856949723444,102.6071679126809,0.7398663722799704,101.34544546686939,118.46099144673902
63072000.0,2021.0,1.3866182618002492,4.260320208158548,0.3752807252932209,67.14333716391639,105.21059489713066,0.749331450851777,102.62636632282221,136.4759070773125
94608000.0,2022.0,1.2904730385204433,4.2045964800655256,0.3871697156590353,72.36344064257881,107.8102809533493,0.7583952357154198,103.84276256785847,154.04474689172054
126144000.0,2023.0,1.2013582457873504,4.1516168638576385,0.39855779117098583,77.3491673857107,110.40622608133684,0.7670577268708988,104.99463420197817,171.167510889963
157680000.0,2024.0,1.1192738836009704,4.101381359534885,0.40944495182907237,82.10051739331209,112.99843028109323,0.7753189243182141,106.08198122518132,187.84419907204003
189216000.0,2025.0,1.0442199519613033,4.053889967097268,0.41983119763329485,86.61749066538297,115.58689355261852,0.7831788280573656,107.1048036374679,204.07481143795155
220752000.0,2026.0,0.9761964508683493,4.009142686544786,0.4297165285836535,90.90008720192336,118.17161589591268,0.7906374380883534,108.0631014388379,219.85934798769753
252288000.0,2027.0,0.915203380322108,3.9671395178774387,0.43910094468014804,94.94830700293319,120.75259731097572,0.7976947544111773,108.95687462929135,235.19780872127802
283824000.0,2028.0,0.8612407403225799,3.9278804610952274,0.4479844459227787,98.76215006841252,123.32983779780764,0.8043507770258375,109.78612320882823,250.09019363869305
315360000.0,2029.0,0.8143085308697647,3.891365516198151,0.45636703231154524,102.34161639836137,125.90333735640843,0.8106055059323339,110.55084717744856,264.53650273994253
346896000.0,2030.0,0.7744067519636624,3.8575946831862096,0.46424870384644795,105.68670599277968,128.4730959867781,0.8164589411306665,111.25104653515231,278.5367360250265
378432000.0,2031.0,0.7415354036042732,3.826567962059403,0.47162946052748667,108.79741885166749,131.03911368891664,0.8219110826208353,111.88672128193951,292.09089349394503
409968000.0,2032.0,0.7156944857915968,3.7982853528177327,0.4785093023546613,111.67375497502478,133.60139046282407,0.8269619304028405,112.45787141781014,305.19897514669805
441504000.0,2033.0,0.6968839985256334,3.7727468554611967,0.48488822932797204,114.31571436285154,136.1599263085004,0.8316114844766818,112.96449694276421,317.86098098328546
473040000.0,2034.0,0.6851039418063829,3.749952469989797,0.4907662414474188,116.72329701514779,138.71472122594557,0.8358597448423594,113.40659785680172,330.07691100370744
504576000.0,2035.0,0.6803543156338455,3.7299021964035313,0.49614333871300154,118.89650293191355,141.26577521515964,0.8397067114998731,113.78417415992266,341.846765207964
536112000.0,2036.0,0.682635120008021,3.7125960347024014,0.5010195211247204,120.83533211314877,143.8130882761426,0.843152384449223,114.09722585212704,353.170543596055
567648000.0,2037.0,0.6919463549289093,3.6980339848864063,0.5053947886825751,122.53978455885351,146.35666040889438,0.8461967636904092,114.34575293341486,364.04824616798044
599184000.0,2038.0,0.7082880203965107,3.686216046955547,0.509269141386566,124.00986026902771,148.8964916134151,0.8488398492234317,114.52975540378611,374.47987292374046
630720000.0,2039.0,0.7316601164108252,3.6771422209098223,0.5126425792366929,125.2455592436714,151.43258188970466,0.8510816410482903,114.64923326324082,384.46542386333493
662256000.0,2040.0,0.7620626429718524,3.6708125067492334,0.5155151022329557,126.24688148278459,153.9649312377631,0.8529221391649853,114.70418651177894,394.0048989867639
693792000.0,2041.0,0.7994956000795927,3.6672269044737793,0.5178867103753547,127.01382698636725,156.49353965759045,0.8543613435735163,114.6946151494005,403.0982982940275
725328000.0,2042.0,0.843958987734046,3.666385414083461,0.5197574036638896,127.54639575441942,159.01840714918666,0.8553992542738837,114.6205191761055,411.74562178512537
756864000.0,2043.0,0.8954528059352123,3.6682880355782768,0.5211271820985605,127.84458778694105,161.53953371255173,0.8560358712660873,114.48189859189397,419.9468694600579
788400000.0,2044.0,0.9539770546830912,3.6729347689582283,0.5219960456793675,127.90840308393217,164.05691934768572,0.8562711945501271,114.27875339676582,427.70204131882485
819936000.0,2045.0,1.0195317339776833,3.6803256142233156,0.5223639944063105,127.73784164539276,166.57056405458854,0.8561052241260031,114.01108359072116,435.01113736142634
851472000.0,2046.0,1.0921168438189883,3.6904605713735377,0.5222310282793896,127.3329034713229,169.08046783326026,0.8555379599937154,113.67888917375991,441.8741575878623
883008000.0,2047.0,1.1717323842070064,3.703339640408895,0.5215971472986045,126.69358856172249,171.58663068370086,0.8545694021532637,113.28217014588209,448.29110199813283
914544000.0,2048.0,1.2583783551417373,3.718962821329387,0.5204623514639556,125.81989691659156,174.08905260591033,0.8531995506046485,112.82092650708772,454.2619705922378
946080000.0,2049.0,1.3520547566231813,3.7373301141350153,0.5188266407754426,124.71182853593012,176.5877335998887,0.8514284053478693,112.29515825737678,459.7867633701773
977616000.0,2050.0,1.452761588651338,3.7584415188257783,0.5166900152330658,123.36938341973816,179.08267366563592,0.8492559663829266,111.70486539674928,464.8654803319513
