seconds,_year,cost_per_kilometer,gdp,total_vehicles,people.count.index,jobs.count.index,average_number_remote_working_days,percentage_of_remote_workers,world_trade_volume,share_service_sector_gdp,share_elderly_65_plus,higher_education_level_share,average_number_working_days,share_construction_sector_gdp,share_agriculture_sector_gdp,commuting_jobs_share
0.0,2019.0,100.0,100.0,8.531,100.0,3855.6,0.75,40.0,100.0,64.0,19.3,35.0,3.78,8.0,2.0,0.92
31536000.0,2020.0,99.89023865885405,102.78961703074734,8.66394677824527,100.16601582766485,3888.5063452316404,0.8654465297615943,42.022994316775154,100.8697491350644,63.910554951856426,19.65674181162897,35.24780058651026,3.788181818181818,8.12023460410557,2.0,0.8993065713209845
63072000.0,2021.0,99.78071449413193,105.48126297384684,8.789257813940447,100.34397202289193,3921.6869937780666,0.9753576182210602,43.985299606314626,101.79691431962522,63.82680574216533,20.001814120179617,35.50058651026393,3.7958181818181815,8.234604105571847,2.0,0.8794210259732482
94608000.0,2022.0,99.67142750583363,108.0749378292985,8.906933107085534,100.53386858568128,3955.1419456392787,1.0797332653783973,45.886915868618395,102.78149555368246,63.74875237092668,20.335216925651945,35.758357771261,3.802909090909091,8.343108504398826,2.0,0.8603433639567912
126144000.0,2023.0,99.56237769395919,110.57064159710234,9.01697265768053,100.73570551603287,3988.8712008152766,1.1785734712336062,47.72784310368648,103.8234928372361,63.67639483814052,20.656950228045954,36.02111436950147,3.809454545454545,8.44574780058651,2.0,0.8420735852716135
157680000.0,2024.0,99.45356505850857,112.96837427725832,9.119376465725432,100.9494828139467,4022.87475930606,1.2718782357866862,49.50808131151886,104.9229061702862,63.60973314380681,20.967014027361643,36.28885630498534,3.8154545454545454,8.542521994134896,2.0,0.824611689917715
189216000.0,2025.0,99.34498959948179,115.2681358697665,9.214144531220242,101.1752004794228,4057.1526211116293,1.359647559037638,51.22763049211555,106.0797355528327,63.54876728792557,21.265408323599015,36.56158357771261,3.820909090909091,8.633431085043988,2.0,0.8079576778950961
220752000.0,2026.0,99.23665131687883,117.46992637462681,9.301276854164962,101.41285851246113,4091.7047862319846,1.4418814409864613,52.88649064547655,107.29398098487563,63.493497270496796,21.552133116758068,36.83929618768329,3.825818181818182,8.718475073313781,2.0,0.7921115492037563
252288000.0,2027.0,99.12855021069973,119.5737457918393,9.38077343455959,101.66245691306172,4126.531254667125,1.5185798816331557,54.48466177160186,108.565642466415,63.443923091520496,21.8271884068388,37.12199413489736,3.830181818181818,8.79765395894428,2.0,0.7770733038436957
283824000.0,2028.0,99.02068628094445,121.57959412140396,9.452634272404124,101.92399568122457,4161.632026417052,1.5897428809777217,56.022143870491476,109.89471999745078,63.40004475099665,22.090574193841217,37.409677419354836,3.8339999999999996,8.870967741935484,2.0,0.7628429418149143
315360000.0,2029.0,98.91305952761302,123.48747136332076,9.516859367698569,102.19747481694966,4197.007101481764,1.6553704390201593,57.498936942145384,111.28121357798297,63.361862248925284,22.342290477765314,37.70234604105572,3.837272727272727,8.938416422287391,2.0,0.7494204631174124
346896000.0,2030.0,98.80566995070541,125.29737751758977,9.57344872044292,102.482894320237,4232.656479861262,1.7154625557604684,58.91504098656361,112.7251232080116,63.32937558530637,22.58233725861109,38.0,3.84,9.0,2.0,0.7368058677511896
378432000.0,2031.0,98.69851755022164,127.00931258421092,9.62240233063718,102.78025419108658,4268.580161555546,1.7700192311986487,60.27045600374614,114.22644888753665,63.302584760139936,22.81071453637855,38.30263929618768,3.842181818181818,9.055718475073313,2.0,0.7249991557162462
409968000.0,2032.0,98.5916023261617,128.62327656318422,9.663720198281348,103.08955442949842,4304.778146564615,1.8190404653347005,61.56518199369298,115.78519061655811,63.28148977342596,23.02742231106769,38.61026392961877,3.8438181818181816,9.105571847507331,2.0,0.7140003270125821
441504000.0,2033.0,98.4849242785256,130.13926945450973,9.697402323375426,103.41079503547252,4341.25043488847,1.8625262581686242,62.799218956404125,117.40134839507601,63.26609062516445,23.23246058267851,38.922873900293254,3.844909090909091,9.149560117302052,2.0,0.7038093816401971
473040000.0,2034.0,98.37848340731334,131.55729125818735,9.723448705919411,103.74397600900885,4377.99702652711,1.9004766097004189,63.97256689187957,119.07492222309033,63.25638731535541,23.42582935121101,39.240469208211145,3.8454545454545452,9.187683284457478,2.0,0.6944263195990916
504576000.0,2035.0,98.2722797125249,132.8773419742172,9.741859345913305,104.08909735010744,4415.017921480538,1.9328915199300851,65.08522580011933,120.80591210060106,63.25237984399884,23.607528616665196,39.56304985337243,3.8454545454545452,9.219941348973606,2.0,0.6858511408892654
536112000.0,2036.0,98.16631319416031,134.09942160259914,9.752634243357106,104.44615905876827,4452.313119748751,1.9597709888576231,66.1371956811234,122.59431802760822,63.25406821109473,23.777558379041057,39.890615835777126,3.844909090909091,9.24633431085044,2.0,0.6780838455107183
567648000.0,2037.0,98.06058385221957,135.2235301433333,9.755773398250815,104.81516113499136,4489.882621331749,1.981115016483032,67.12847653489176,124.44014000411181,63.26145241664309,23.935918638338602,40.22316715542522,3.8438181818181816,9.266862170087975,2.0,0.6711244334634506
599184000.0,2038.0,97.95509168670264,136.24966759641958,9.751276810594433,105.19610357877671,4527.726426229533,1.9969236028063129,68.05906836142445,126.34337803011181,63.27453246064392,24.082609394557828,40.56070381231671,3.842181818181818,9.281524926686217,2.0,0.6649729047474622
630720000.0,2039.0,97.84983669760955,137.17783396185808,9.73914448038796,105.58898639012429,4565.8445344421025,2.0071967478274653,68.92897116072142,128.30403210560826,63.29330834309721,24.217630647698737,40.903225806451616,3.84,9.29032258064516,2.0,0.6596292593627531
