"seconds","_year","average_remote_working_days","average_working_days","percent_remote_worker","commuting_jobs_share","consumer_electricity_price ","consumer_fuel_price","consumer_energy_price","fuel_price","gdp","income","passenger_train_frequency_change","train_punctuality","train_ticket_price","passenger_train_capacity","road_load_factor_index","rail_load_factor_index","waterway_load_factor_index","road_effective_load_factor","rail_effective_load_factor","waterway_effective_load_factor","_load_factor_change","total_jobs","vehicle_per_inhabitants","total_vehicles","population","share_service_sector_gdp","world_trade_volume","electricity_share_freight_rail","diesel_share_freight_rail","h2_share_freight_rail","electricity_share_freight_road","diesel_share_freight_road","h2_share_freight_road","electricity_share_freight_waterway","diesel_share_freight_waterway","h2_share_freight_waterway","electricity_share_passenger_rail","h2_share_passenger_rail","electricity_share_passenger_road","h2_share_passenger_road","petrol_share_passenger_road"
315360000,2029,1.96730205278592,4.26576246334311,0.395307917888563,0.817690252322391,0.28,250.074295339425,0.294297642889287,83.3580984464749,109.222873900293,108.264462809917,108.3357771261,101.828445747801,101.889665786093,301.98347107438,0.457973615637979,0.551882730196678,0.583410565784606,0.438123167155425,0.527961876832845,0.558123167155425,1.04530791788856,10.8,0.50109693867244,8.86730205278592,17.6957817309324,0.738577712609971,135.762463343108,0.995630862073144,0.00458907927583,0,0.13866568914956,0.86133431085044,0,0.185263929618768,0.816348973607038,0,1,0,0.167546593635637,0,0.833181818181818
346896000,2030,2,4.25,"_ca",0.811764705882353,0.28,255,0.298871,85,110,110,110,102,102,302.4,0.462,0.5565,0.588,0.44,0.53,0.56,1.05,10.8,0.502824858757062,8.9,17.7,0.74,140,1,0,0,0.15,0.85,0,0.2,0.8,0,1,0,0.18,0,0.82
378432000,2031,2.03196480938416,4.233357771261,0.404721407624633,0.805738210108164,0.28,259.3875,0.302774458718475,86.4625,110.75073313783,112.003042521994,111.815249266862,102.169501466276,102.0975,302.948922140763,0.466069327233166,0.561198393546665,0.592635896148122,0.441888563049853,0.53208211143695,0.561888563049853,1.05472140762463,10.8033427419355,0.504680677998343,8.93196480938417,17.69825,0.741524926686217,144.357771260997,0.999625,0,0.000501411290323,0.160873900293255,0.839126099706745,0,0.214046920821114,0.784017595307918,0.000334274193548,0.999498588709677,0.000501411290323,0.1917,3.3427419354839E-05,0.807454545454545
409968000,2032,2.06319648093842,4.2158357771261,0.409472140762463,0.79960759277029,0.28,263.55,0.306362340926686,87.85,111.475073313783,114.370381231672,113.781524926686,102.336950146628,102.19,303.718039882698,0.470181929635966,0.565978717073295,0.597318586527461,0.443788856304985,0.534208211143695,0.563788856304985,1.05947214076246,10.8131935483871,0.506595629963173,8.96319648093842,17.693,0.743152492668622,148.8357771261,0.9985,0,0.001979032258065,0.171287390029325,0.828712609970675,0,0.227404692082111,0.768401759530792,0.00131935483871,0.998020967741935,0.001979032258065,0.2028,0.000131935483871,0.795545454545455
441504000,2033,2.09369501466276,4.19743401759531,0.41425219941349,0.793369529791444,0.28,267.4875,0.309651713092375,89.1625,112.173020527859,117.09387829912,115.898826979472,102.502346041056,102.2775,304.69997111437,0.47433814157085,0.570841784556377,0.602048405500469,0.445700879765396,0.536378299120235,0.565700879765396,1.06425219941349,10.8292862903226,0.508570904316709,8.99369501466276,17.68425,0.744882697947214,153.434017595308,0.996625,0,0.004392943548387,0.181240469208211,0.818759530791789,0,0.240073313782991,0.753152492668622,0.002928629032258,0.995607056451613,0.004392943548387,0.2133,0.000292862903226,0.784272727272727
473040000,2034,2.12346041055718,4.17815249266862,0.419061583577713,0.787020535063259,0.28,271.2,0.312658763167155,90.4,112.844574780059,120.165395894428,118.16715542522,102.66568914956,102.36,305.88733372434,0.478538299464228,0.575788417712265,0.606825689493553,0.447624633431085,0.538592375366569,0.567624633431085,1.06906158357771,10.8513548387097,0.510607764291375,9.02346041055718,17.672,0.746715542521994,158.152492668622,0.994,0,0.007703225806452,0.190733137829912,0.809266862170088,0,0.252052785923754,0.738269794721408,0.005135483870968,0.992296774193548,0.007703225806452,0.2232,0.000513548387097,0.773636363636364
504576000,2035,2.1524926686217,4.15799120234604,0.423900293255132,0.780556949484781,0.28,274.6875,0.31539880058651,91.5625,113.489736070381,123.576796187683,120.58651026393,102.826979472141,102.4375,307.272745601173,0.482782741806485,0.580819445997195,0.611650776997101,0.449560117302053,0.540850439882698,0.569560117302053,1.07390029325513,10.8791330645161,0.512707549373264,9.0524926686217,17.65625,0.748651026392962,162.991202346041,0.990625,0,0.011869959677419,0.199765395894428,0.800234604105572,0,0.263343108504399,0.72375366568915,0.007913306451613,0.988130040322581,0.011869959677419,0.2325,0.000791330645161,0.763636363636364
536112000,2036,2.1807917888563,4.13695014662757,0.428768328445748,0.773974929149586,0.28,277.95,0.317886256269795,92.65,114.108504398827,127.319941348974,123.156891495601,102.986217008798,102.51,308.848824633431,0.487071809151969,0.585935706607272,0.616524008565459,0.451507331378299,0.543152492668622,0.571507331378299,1.07876832844575,10.9123548387097,0.514871678225112,9.0807917888563,17.637,0.750689149560117,167.950146627566,0.9865,0,0.016853225806452,0.20833724340176,0.79166275659824,0,0.273944281524927,0.709604105571848,0.011235483870968,0.983146774193548,0.016853225806452,0.2412,0.001123548387097,0.754272727272727
567648000,2037,2.208357771261,4.1150293255132,0.43366568914956,0.767270432600562,0.28,280.9875,0.320134682620235,93.6625,114.700879765396,131.386693548387,125.878299120235,103.143401759531,102.5775,310.608188709678,0.491405844118988,0.591138044478462,0.621445726816935,0.453466275659824,0.54549853372434,0.573466275659824,1.08366568914956,10.9507540322581,0.517101651859205,9.108357771261,17.61425,0.752829912023461,173.029325513196,0.981625,0,0.02261310483871,0.216448680351906,0.783551319648094,0,0.283856304985337,0.695821114369502,0.015075403225806,0.97738689516129,0.02261310483871,0.2493,0.001507540322581,0.745545454545455
599184000,2038,2.23519061583578,4.09222873900293,0.438592375366569,0.760439207062668,0.28,283.8,0.322156753524927,94.6,115.266862170088,135.768914956012,128.75073313783,103.29853372434,102.64,312.543455718475,0.495785191389824,0.596427312286616,0.626416276433812,0.455436950146628,0.547888563049853,0.575436950146628,1.08859237536657,10.994064516129,0.519399057075039,9.13519061583578,17.588,0.755073313782991,178.228739002933,0.976,0,0.029109677419355,0.224099706744868,0.775900293255132,0,0.293079178885631,0.682404692082112,0.019406451612903,0.970890322580645,0.029109677419355,0.2568,0.00194064516129,0.737454545454545
630720000,2039,2.26129032258065,4.06854838709677,0.443548387096774,0.753476773554141,0.28,286.3875,0.323964264354839,95.4625,115.806451612903,140.458467741935,131.774193548387,103.451612903226,102.6975,314.647243548387,0.500210197710716,0.601804370447448,0.631436004162329,0.45741935483871,0.550322580645161,0.57741935483871,1.09354838709677,11.0420201612903,0.521765570178158,9.16129032258065,17.55825,0.75741935483871,183.548387096774,0.969625,0,0.036303024193548,0.231290322580645,0.768709677419355,0,0.301612903225806,0.669354838709677,0.024202016129032,0.963696975806452,0.036303024193548,0.2637,0.002420201612903,0.73
662256000,2040,2.2866568914956,4.04398826979472,0.448533724340176,0.74637841076559,0.28,288.75,0.325568131964809,96.25,116.319648093842,145.447214076246,134.948680351906,103.602639296188,102.75,316.912170087977,0.504681211891884,0.607270087116556,0.636505258812706,0.45941348973607,0.552800586510264,0.57941348973607,1.09853372434018,11.0943548387097,0.524202960998322,9.1866568914956,17.525,0.759868035190616,188.988269794721,0.9625,0,0.044153225806452,0.238020527859238,0.761979472140762,0,0.309457478005865,0.656671554252199,0.029435483870968,0.955846774193548,0.044153225806452,0.27,0.002943548387097,0.723181818181818
693792000,2041,2.31129032258064,4.01854838709677,0.453548387096774,0.739139137583915,0.28,290.8875,0.326978394693548,96.9625,116.806451612903,150.727016129032,138.274193548387,103.751612903226,102.7975,319.330853225806,0.509198584807491,0.612825338189383,0.641624391259103,0.46141935483871,0.555322580645161,0.58141935483871,1.10354838709677,11.1508024193548,0.526713097227032,9.21129032258064,17.48825,0.76241935483871,194.548387096774,0.954625,0,0.052620362903226,0.244290322580645,0.755709677419355,0,0.316612903225806,0.644354838709678,0.035080241935484,0.947379637096774,0.052620362903226,0.2757,0.003508024193548,0.717
725328000,2042,2.33519061583578,3.99222873900293,0.458592375366569,0.731753694123921,0.28,292.8,0.328204212363636,97.6,117.266862170088,156.289736070381,141.75073313783,103.89853372434,102.84,321.89591085044,0.513762669395689,0.618471007301279,0.646793754439678,0.463436950146628,0.557888563049853,0.583436950146628,1.10859237536657,11.2110967741935,0.529297949096503,9.23519061583578,17.448,0.765073313782991,200.228739002933,0.946,0,0.061664516129032,0.250099706744868,0.749900293255132,0,0.323079178885631,0.632404692082111,0.041109677419355,0.938335483870968,0.061664516129032,0.2808,0.004110967741935,0.711454545454545
756864000,2043,2.358357771261,3.9650293255132,0.46366568914956,0.724216521114527,0.28,294.4875,0.329253866281525,98.1625,117.700879765396,162.127236070381,145.378299120235,104.043401759531,102.8775,324.59996085044,0.518373820658577,0.624207985827435,0.652013703356524,0.465466275659824,0.56049853372434,0.585466275659824,1.11366568914956,11.2749717741935,0.531959594424408,9.258357771261,17.40425,0.76782991202346,206.029325513196,0.936625,0,0.071245766129032,0.255448680351906,0.744551319648094,0,0.328856304985337,0.620821114369502,0.047497177419355,0.928754233870968,0.071245766129032,0.2853,0.004749717741935,0.706545454545454
788400000,2044,2.38079178885631,3.93695014662757,0.468768328445748,0.716521737468394,0.28,295.95,0.330134759237537,98.65,118.108504398827,168.23137829912,149.156891495601,104.186217008798,102.91,327.43562111437,0.523032395662233,0.630037172882932,0.657284595075723,0.467507331378299,0.563152492668622,0.587507331378299,1.11876832844575,11.3421612903226,0.534700224051179,9.28079178885631,17.357,0.770689149560117,211.950146627566,0.9265,0,0.081324193548387,0.26033724340176,0.73966275659824,0,0.333944281524927,0.609604105571848,0.054216129032258,0.918675806451613,0.081324193548387,0.2892,0.005421612903226,0.702272727272727
819936000,2045,2.4024926686217,3.90799120234604,0.473900293255132,0.708663115843342,0.28,297.1875,0.330853415505865,99.0625,118.489736070381,174.594024926686,153.08651026393,104.326979472141,102.9375,330.395509530792,0.527738753536691,0.635959475322709,0.662606788727306,0.469560117302053,0.565850439882698,0.589560117302053,1.12390029325513,11.4123991935484,0.53752214769934,9.3024926686217,17.30625,0.773651026392962,217.991202346041,0.915625,0,0.091859879032258,0.264765395894428,0.735234604105572,0,0.338343108504399,0.59875366568915,0.061239919354839,0.908140120967742,0.091859879032258,0.2925,0.006123991935484,0.698636363636364
851472000,2046,2.42346041055718,3.87815249266862,0.479061583577713,0.700634055980475,0.28,298.2,0.331415480844575,99.4,118.844574780059,181.207038123167,157.16715542522,104.46568914956,102.96,333.47224398827,0.532493255475958,0.64197580774159,0.667980645505283,0.471624633431085,0.568592375366569,0.591624633431085,1.12906158357771,11.4854193548387,0.54042780028734,9.32346041055719,17.252,0.776715542521994,224.152492668622,0.904,0,0.102812903225806,0.268733137829912,0.731266862170088,0,0.342052785923754,0.588269794721408,0.068541935483871,0.897187096774194,0.102812903225806,0.2952,0.006854193548387,0.695636363636364
883008000,2047,2.44369501466276,3.84743401759531,0.48425219941349,0.69242755557746,0.28,298.9875,0.331825722495601,99.6625,119.173020527859,188.062280058651,161.398826979472,104.602346041056,102.9775,336.658442375367,0.537296264738006,0.648087092474265,0.673406528667624,0.473700879765396,0.571378299120235,0.593700879765396,1.13425219941349,11.5609556451613,0.543419748733603,9.34369501466276,17.19425,0.779882697947214,230.434017595308,0.891625,0,0.114143346774194,0.272240469208211,0.727759530791789,0,0.345073313782991,0.578152492668622,0.076095564516129,0.885856653225807,0.114143346774194,0.2973,0.007609556451613,0.693272727272727
914544000,2048,2.46319648093842,3.8158357771261,0.489472140762463,0.684036178424968,0.28,299.55,0.332088029184751,99.85,119.475073313783,195.151612903226,165.781524926686,104.736950146628,102.99,339.946722580645,0.542148146644764,0.654294259595289,0.678884803536259,0.475788856304985,0.574208211143695,0.595788856304985,1.13947214076246,11.6387419354839,0.546500699290166,9.36319648093842,17.133,0.783152492668622,236.8357771261,0.8785,0,0.125811290322581,0.275287390029326,0.724712609970675,0,0.347404692082111,0.568401759530792,0.083874193548387,0.874188709677419,0.125811290322581,0.2988,0.008387419354839,0.691545454545454
946080000,2049,2.48196480938416,3.783357771261,0.494721407624633,0.675452019499578,0.28,299.8875,0.332205411121701,99.9625,119.75073313783,202.466898826979,170.315249266862,104.869501466276,102.9975,343.329702492669,0.547049268582139,0.660598246919099,0.684415837497095,0.477888563049853,0.57708211143695,0.597888563049853,1.14472140762463,11.7185120967742,0.549673505449251,9.38196480938417,17.06825,0.786524926686217,243.357771260997,0.864625,0,0.137776814516129,0.277873900293255,0.722126099706745,0,0.349046920821114,0.559017595307918,0.091851209677419,0.862223185483871,0.137776814516129,0.2997,0.009185120967742,0.690454545454545
977616000,2050,2.5,3.75,0.5,0.666666666666667,0.28,300,0.33218,100,120,210,175,105,103,346.8,0.552,0.667,0.69,0.48,0.58,0.6,1.15,11.8,0.552941176470588,9.4,17,0.79,250,0.85,0,0.15,0.28,0.72,0,0.35,0.55,0.1,0.85,0.15,0.3,0.01,0.69
