seconds,_year,average_remote_working_days,average_working_days,percent_remote_worker,fuel_price,gdp,share_service_sector_gdp,total_vehicles,world_trade_volume
0.0,2019.0,1.6,4.38,0.35,56.0,100.0,0.73,100.0,100.0
31536000.0,2020.0,1.5073543717248292,4.268287786245047,0.36695490256151503,56.40151467782408,103.63417137961609,0.7393494208560144,101.68685546735155,115.97607061541338
63072000.0,2021.0,1.4185698048756932,4.163100811115517,0.38296618102217356,56.928787852986446,107.15162358759852,0.7483325953541337,103.30583671878682,132.04401862490332
94608000.0,2022.0,1.3336462994525922,4.064439074611409,0.3980338353819758,57.581819525487106,110.55235662394726,0.7569495234943577,104.85694375430579,148.2038440284698
126144000.0,2023.0,1.252583855455526,3.9723025767327234,0.4121578656409216,58.36060969532605,113.83637048866231,0.7652002052766864,106.3401765739085,164.45554682611285
157680000.0,2024.0,1.1753824728844948,3.8866913174794595,0.4253382717990109,59.26515836250329,117.00366518174367,0.77308464070112,107.75553517759488,180.7991270178325
189216000.0,2025.0,1.1020421517394987,3.807605296851618,0.4375750538562439,60.29546552701883,120.05424070319137,0.7806028297676584,109.10301956536499,197.23458460362866
220752000.0,2026.0,1.0325628920205374,3.735044514849199,0.4488682118126205,61.45153118887264,122.98809705300538,0.7877547724763015,110.38262973721879,213.76191958350137
252288000.0,2027.0,0.9669446937276109,3.6690089714722025,0.45921774566814066,62.73335534806476,125.8052342311857,0.7945404688270493,111.59436569315632,230.38113195745072
283824000.0,2028.0,0.9051875568607195,3.609498666720629,0.4686236554228044,64.14093800459516,128.50565223773236,0.800959918819902,112.73822743317754,247.09222172547658
315360000.0,2029.0,0.847291481419863,3.556513600594477,0.4770859410766118,65.67427915846386,131.0893510726453,0.8070131224548595,113.8142149572825,263.895188887579
346896000.0,2030.0,0.7932564674050415,3.510053773093747,0.4846046026295627,67.33337880967085,133.5563307359246,0.8127000797319217,114.82232826547114,280.79003344375803
378432000.0,2031.0,0.7430825148162549,3.4701191842184396,0.4911796400816572,69.11823695821613,135.9065912275702,0.8180207906510887,115.7625673577435,297.77675539401366
409968000.0,2032.0,0.6967696236535033,3.4367098339685542,0.49681105343289533,71.0288536040997,138.14013254758214,0.8229752552123605,116.63493223409957,314.85535473834574
441504000.0,2033.0,0.6543177939167865,3.4098257223440918,0.501498842683277,73.06522874732154,140.25695469596036,0.8275634734157371,117.43942289453935,332.02583147675443
473040000.0,2034.0,0.6157270256061046,3.3894668493450513,0.5052430078328023,75.2273623878817,142.25705767270492,0.8317854452612183,118.17603933906284,349.28818560923975
504576000.0,2035.0,0.5809973187214577,3.375633214971433,0.5080435488814712,77.51525452578014,144.14044147781578,0.8356411707488045,118.84478156767004,366.6424171358016
536112000.0,2036.0,0.5501286732628458,3.368324819223237,0.5099004658292837,79.92890516101687,145.90710611129296,0.8391306498784954,119.44564958036094,384.08852605644
567648000.0,2037.0,0.5231210892302687,3.3675416621004635,0.5108137586762398,82.4683142935919,147.55705157313648,0.8422538826502912,119.97864337713555,401.62651237115494
599184000.0,2038.0,0.4999745666237265,3.3732837436031122,0.5107834274223395,85.1334819235052,149.09027786334633,0.8450108690641916,120.44376295799387,419.2563760799465
630720000.0,2039.0,0.4806891054432194,3.3855510637311834,0.5098094720675828,87.9244080507568,150.50678498192246,0.8474016091201968,120.8410083229359,436.97811718281463
662256000.0,2040.0,0.46526470568874706,3.4043436224846766,0.5078918926119695,90.8410926753467,151.80657292886494,0.8494261028183069,121.17037947196164,454.7917356797593
693792000.0,2041.0,0.45370136736030975,3.4296614198635926,0.5050306890555001,93.88353579727489,152.98964170417372,0.8510843501585217,121.43187640507111,472.6972315707805
725328000.0,2042.0,0.44599909045790737,3.46150445586793,0.5012258613981742,97.05173741654136,154.05599130784884,0.8523763511408412,121.62549912226426,490.6946048558783
756864000.0,2043.0,0.4421578749815399,3.4998727304976907,0.49647740963999165,100.34569753314611,155.00562173989024,0.8533021057652656,121.75124762354113,508.7838555350527
788400000.0,2044.0,0.4421777209312072,3.544766243752873,0.4907853337809529,103.76541614708918,155.838533000298,0.8538616140317946,121.80912190890169,526.9649836083038
819936000.0,2045.0,0.4460586283069096,3.596184995633478,0.48414963382105775,107.31089325837053,156.55472508907204,0.8540548759404285,121.799121978346,545.237989075631
851472000.0,2046.0,0.45380059710864695,3.654128986139505,0.47657030976030607,110.98212886699017,157.15419800621243,0.8538818914911672,121.721247831874,563.6028719370352
883008000.0,2047.0,0.46540362733641916,3.7185982152709545,0.4680473615986981,114.77912297294809,157.6369517517191,0.8533426606840108,121.57549946948569,582.0596321925159
914544000.0,2048.0,0.4808677189902264,3.789592683027826,0.4585807893362337,118.70187557624429,158.00298632559213,0.852437183518959,121.36187689118111,600.608269842073
946080000.0,2049.0,0.5001928720700684,3.8671123894101207,0.44817059297291284,122.75038667687882,158.25230172783145,0.851165459996012,121.08038009696023,619.2487848857068
977616000.0,2050.0,0.5233790865759453,3.951157334417837,0.43681677250873563,126.92465627485161,158.3848979584371,0.8495274901151698,120.73100908682306,637.9811773234171
