seconds,_year,average_remote_working_days,average_working_days,percent_remote_worker,fuel_price,gdp,share_service_sector_gdp,total_vehicles,world_trade_volume
0.0,2019.0,1.6,4.38,0.35,56.0,100.0,0.73,100.0,100.0
31536000.0,2020.0,1.4961437352930562,4.307917635088855,0.356330928691455,63.013084768009406,103.02556013499935,0.7398680035944802,102.1197681224323,117.39112911380292
63072000.0,2021.0,1.3972055447294698,4.239419324513291,0.3625173276816967,69.62086386046035,106.03222486944337,0.7493291217422234,104.13058220114495,134.4280005788691
94608000.0,2022.0,1.3031854283092408,4.174505068273307,0.36855919697072503,75.82333727735278,109.019994203332,0.7583833544432297,106.03244223613798,151.11061439519852
126144000.0,2023.0,1.2140833860323692,4.113174866368904,0.37445653655854005,81.62050501868676,111.9888681366653,0.7670307016974989,107.8253482274114,167.43897056279124
157680000.0,2024.0,1.1298994178988548,4.05542871880008,0.38020934644514176,87.01236708446227,114.93884666944324,0.7752711635050311,109.50930017496516,183.4130690816472
189216000.0,2025.0,1.0506335239086981,4.001266625566837,0.38581762663053015,91.99892347467929,117.86992980166582,0.7831047398658263,111.08429807879929,199.03290995176644
220752000.0,2026.0,0.9762857040618986,3.9506885866691737,0.3912813771147052,96.58017418933784,120.78211753333305,0.7905314307798846,112.55034193891379,214.29849317314893
252288000.0,2027.0,0.9068559583584564,3.9036946021070906,0.3966005978976669,100.75611922843791,123.67540986444493,0.7975512362472059,113.90743175530866,229.20981874579465
283824000.0,2028.0,0.8423442867983717,3.8602846718805885,0.4017752889794153,104.5267585919795,126.54980679500146,0.8041641562677901,115.1555675279839,243.7668866697037
315360000.0,2029.0,0.7827506893816443,3.8204587959896665,0.40680545035995025,107.89209227996263,129.4053083250026,0.8103701908416373,116.29474925693951,257.9696969448759
346896000.0,2030.0,0.7280751661082743,3.784216974434324,0.41169108203927196,110.85212029238727,132.24191445444842,0.8161693399687475,117.32497694217548,271.81824957131147
378432000.0,2031.0,0.6783177169782617,3.7515592072145627,0.4164321840173803,113.40684262925343,135.05962518333885,0.8215616036491208,118.24625058369183,285.3125445490103
409968000.0,2032.0,0.6334783419916064,3.7224854943303813,0.42102875629427533,115.55625929056113,137.858440511674,0.826546981882757,119.05857018148853,298.4525818779723
441504000.0,2033.0,0.5935570411483085,3.69699583578178,0.42548079886995704,117.30037027631033,140.63836043945372,0.8311254746696563,119.7619357355656,311.2383615581976
473040000.0,2034.0,0.5585538144483679,3.6750902315687592,0.4297883117444254,118.63917558650107,143.39938496667813,0.8352970820098183,120.35634724592305,323.6698835896862
504576000.0,2035.0,0.5284686618917848,3.6567686816913185,0.4339512949176804,119.57267522113334,146.14151409334715,0.8390618039032436,120.84180471256087,335.74714797243803
536112000.0,2036.0,0.503301583478559,3.642031186149458,0.43796974838972214,120.10086918020711,148.86474781946083,0.8424196403499318,121.21830813547905,347.4701547064531
567648000.0,2037.0,0.48305257920869055,3.630877744943178,0.4418436721605505,120.22375746372242,151.56908614501916,0.845370591349883,121.48585751467759,358.83890379173147
599184000.0,2038.0,0.4677216490821795,3.623308358072478,0.4455730662301655,119.94134007167926,154.25452907002213,0.8479146569030973,121.64445285015651,369.85339522827303
630720000.0,2039.0,0.45730879309902583,3.619323025537359,0.44915793059856723,119.25361700407761,156.92107659446972,0.8500518370095744,121.6940941419158,380.51362901607786
662256000.0,2040.0,0.4518140112592296,3.61892174733782,0.4525982652657556,118.16058826091749,159.568728718362,0.8517821316693146,121.63478138995545,390.819605155146
693792000.0,2041.0,0.45123730356279057,3.6221045234738605,0.4558940702317306,116.6622538421989,162.1974854416989,0.8531055408823178,121.46651459427545,400.7713236454774
725328000.0,2042.0,0.45557867000970903,3.628871353945482,0.4590453454964923,114.75861374792183,164.80734676448043,0.8540220646485841,121.18929375487586,410.36878448707205
756864000.0,2043.0,0.4648381105999848,3.6392222387526836,0.4620520910600407,112.44966797808627,167.39831268670665,0.8545317029681133,120.8031188717566,419.61198767992994
788400000.0,2044.0,0.479015625333618,3.653157177895465,0.4649143069223757,109.73541653269226,169.97038320837748,0.8546344558409055,120.30798994491771,428.50093322405115
819936000.0,2045.0,0.49811121421060844,3.670676171373827,0.4676319930834974,106.61585941173975,172.52355832949294,0.8543303232669606,119.70390697435921,437.0356211194355
851472000.0,2046.0,0.5221248772309565,3.6917792191877696,0.47020514954340575,103.09099661522876,175.05783805005308,0.8536193052462788,118.99086996008107,445.21605136608326
883008000.0,2047.0,0.5510566143946618,3.7164663213372924,0.4726337763021008,99.1608281431593,177.5732223700579,0.85250140177886,118.16887890208328,453.0422239639942
914544000.0,2048.0,0.5849064257017244,3.744737477822395,0.47491787335958247,94.82535399553139,180.0697112895073,0.8509766128647043,117.2379338003659,460.5141389131684
946080000.0,2049.0,0.6236743111521444,3.776592688643078,0.4770574407158509,90.08457417234497,182.54730480840135,0.8490449385038115,116.19803465492885,467.6317962136058
977616000.0,2050.0,0.667360270745922,3.812031953799342,0.47905247837090587,84.93848867360009,185.00600292674008,0.8467063786961815,115.04918146577218,474.3951958653066
