seconds,_year,average_remote_working_days,average_working_days,percent_remote_worker,fuel_price,gdp,share_service_sector_gdp,total_vehicles,world_trade_volume
0.0,2019.0,1.6,4.38,0.35,56.0,100.0,0.73,100.0,100.0
31536000.0,2020.0,1.5055501736581538,4.285452198998324,0.3639787899599895,60.69357815774699,101.50331525834612,0.7394823618144191,101.42083944292153,114.18840698401061
63072000.0,2021.0,1.4159918901982467,4.196451027353442,0.3772640289936156,65.20194209789275,103.11886712474026,0.7485770298706736,102.79095788686631,128.61018581412714
94608000.0,2022.0,1.3313251496202787,4.112996485065354,0.38985571710087835,69.5250918204373,104.84665559918245,0.7572840041687637,104.11035533183433,143.26533649034957
126144000.0,2023.0,1.2515499519242497,4.035088572134059,0.40175385428177757,73.6630273253806,106.68668068167267,0.7656032847086892,105.37903177782559,158.1538590126779
157680000.0,2024.0,1.1766662971101598,3.9627272885595586,0.4129584405363133,77.6157486127227,108.63894237221092,0.7735348714904501,106.59698722484009,173.2757533811121
189216000.0,2025.0,1.1066741851780093,3.8959126343418515,0.42346947586448563,81.38325568246356,110.70344067079718,0.7810787645140465,107.76422167287782,188.63101959565228
220752000.0,2026.0,1.0415736161277975,3.834644609480938,0.43328696026629454,84.96554853460317,112.88017557743149,0.7882349637794783,108.88073512193883,204.21965765629832
252288000.0,2027.0,0.9813645899595251,3.7789232139768183,0.44241089374174003,88.36262716914158,115.16914709211382,0.7950034692867456,109.94652757202304,220.04166756305025
283824000.0,2028.0,0.9260471066731919,3.728748447829493,0.45084127629082205,91.57449158607875,117.57035521484417,0.8013842810358484,110.96159902313052,236.09704931590812
315360000.0,2029.0,0.8756211662687975,3.6841203110389604,0.4585781079135406,94.60114178541467,120.08379994562257,0.8073773990267866,111.92594947526122,252.38580291487187
346896000.0,2030.0,0.8300867687463425,3.645038803605222,0.4656213886098957,97.4425777671494,122.709481284449,0.8129828232595603,112.83957892841518,268.90792835994154
378432000.0,2031.0,0.7894439141058265,3.6115039255282775,0.47197111837988737,100.09879953128289,125.44739923132344,0.8182005537341693,113.70248738259237,285.6634256511171
409968000.0,2032.0,0.7536926023472496,3.5835156768081258,0.47762729722351566,102.56980707781514,128.29755378624594,0.823030590450614,114.51467483779281,302.65229478839854
441504000.0,2033.0,0.7228328334706117,3.561074057444769,0.4825899251407805,104.85560040674619,131.25994494921645,0.827472933408894,115.27614129401648,319.8745357717859
473040000.0,2034.0,0.696864607475913,3.5441790674382054,0.48685900213168176,106.95617951807598,134.33457272023497,0.8315275826090095,115.98688675126341,337.3301486012791
504576000.0,2035.0,0.6757879243631534,3.532830706788435,0.49043452819621974,108.87154441180456,137.52143709930158,0.8351945380509603,116.64691120953357,355.0191332768783
536112000.0,2036.0,0.6596027841323329,3.527028975495459,0.49331650333439425,110.6016950879319,140.82053808641618,0.8384737997347468,117.25621466882698,372.94148979858335
567648000.0,2037.0,0.6483091867834515,3.526773873559277,0.49550492754620523,112.14663154645804,144.2318756815788,0.8413653676603686,117.81479712914363,391.09721816639427
599184000.0,2038.0,0.6419071323165093,3.5320654009798877,0.49699980083165285,113.50635378738292,147.75544988478947,0.8438692418278259,118.32265859048351,409.4863183803111
630720000.0,2039.0,0.6403966207315062,3.542903557757293,0.49780112319073705,114.68086181070659,151.39126069604816,0.8459854222371187,118.77979905284666,428.10879044033385
662256000.0,2040.0,0.6437776520284421,3.5592883438914913,0.49790889462345767,115.67015561642901,155.13930811535488,0.8477139088882468,119.18621851623303,446.96463434646245
693792000.0,2041.0,0.6520502262073171,3.581219759382484,0.497323115129815,116.47423520455023,158.99959214270962,0.8490547017812105,119.54191698064264,466.053850098697
725328000.0,2042.0,0.6652143432681312,3.60869780423027,0.4960437847098088,117.0931005750702,162.97211277811243,0.8500078009160096,119.8468944460755,485.37643769703743
756864000.0,2043.0,0.6832700032108845,3.6417224784348505,0.4940709033634393,117.52675172798895,167.05687002156324,0.8505732062926442,120.10115091253158,504.93239714148376
788400000.0,2044.0,0.7062172060355769,3.6802937819962236,0.4914044710907061,117.77518866330647,171.25386387306207,0.8507509179111142,120.30468638001092,524.721728432036
819936000.0,2045.0,0.7340559517422084,3.724411714914391,0.48804448789160965,117.8384113810228,175.56309433260896,0.8505409357714198,120.4575008485135,544.7444315686942
851472000.0,2046.0,0.766786240330779,3.774076277189352,0.48399095376614976,117.71641988113785,179.9845614002039,0.8499432598735607,120.55959431803933,565.0005065514581
883008000.0,2047.0,0.8044080718012888,3.8292874688211067,0.4792438687143263,117.4092141636517,184.51826507584678,0.848957890217537,120.6109667885884,585.4899533803281
914544000.0,2048.0,0.8469214461537377,3.8900452898096556,0.4738032327361395,116.91679422856431,189.16420535953776,0.8475848268033488,120.6116182601607,606.212772055304
946080000.0,2049.0,0.8943263633881253,3.956349740154998,0.4676690458315893,116.2391600758757,193.92238225127676,0.8458240696309962,120.56154873275625,627.1689625763856
977616000.0,2050.0,0.9466228235044524,4.028200819857133,0.46084130800067546,115.37631170558586,198.79279575106378,0.8436756187004789,120.46075820637503,648.3585249435732
