seconds,_year,average_remote_working_days,average_working_days,percent_remote_worker,fuel_price,gdp,share_service_sector_gdp,total_vehicles,world_trade_volume
0.0,2019.0,1.6,4.38,0.35,56.0,100.0,0.73,100.0,100.0
31536000.0,2020.0,1.5241413072210717,4.314273700773468,0.36103239167487744,64.89360744238626,103.16812068094258,0.7404051710188571,100.74382392599803,118.42385970986264
63072000.0,2021.0,1.4507833892619844,4.252091648515335,0.37111322173947225,73.3954618613111,106.32597769825996,0.7503654618351367,101.48058087872182,136.39531172931243
94608000.0,2022.0,1.3799262461227377,4.193453843225605,0.38024249019378437,81.50556325677456,109.47357105195212,0.7598808724488394,102.21027085817141,153.9143560583494
126144000.0,2023.0,1.3115698778033327,4.138360284904274,0.38842019703781394,89.22391162877662,112.6109007420191,0.7689514028599647,102.93289386434677,170.9809926969735
157680000.0,2024.0,1.245714284303768,4.086810973551344,0.39564634227156087,96.55050697731728,115.73796676846086,0.7775770530685127,103.64844989724789,187.59522164518478
189216000.0,2025.0,1.1823594656240446,4.038805909166816,0.40192092589502515,103.48534930239654,118.85476913127744,0.7857578230744836,104.35693895687479,203.75704290298324
220752000.0,2026.0,1.121505421764162,3.9943450917506875,0.4072439479082068,110.02843860401441,121.96130783046881,0.7934937128778771,105.05836104322748,219.46645647036883
252288000.0,2027.0,1.063152152724121,3.95342852130296,0.4116154083111058,116.17977488217083,125.05758286603495,0.8007847224786934,105.75271615630592,234.72346234734158
283824000.0,2028.0,1.0072996585039207,3.916056197823634,0.4150353071037222,121.93935813686593,128.14359423797592,0.8076308518769324,106.44000429611015,249.52806053390154
315360000.0,2029.0,0.9539479391035612,3.882228121312708,0.41750364428605596,127.30718836809957,131.21934194629168,0.8140321010725942,107.12022546264015,263.8802510300486
346896000.0,2030.0,0.9030969945230429,3.851944291770183,0.41902041985810706,132.28326557587184,134.28482599098223,0.8199884700656787,107.79337965589592,277.78003383578283
378432000.0,2031.0,0.8547468247623655,3.825204709196059,0.4195856338198755,136.8675897601827,137.34004637204757,0.825499958856186,108.45946687587747,291.2274089511042
409968000.0,2032.0,0.8088974298215292,3.8020093735903355,0.41919928617136143,141.06016092103215,140.38500308948772,0.8305665674441159,109.11848712258478,304.22237637601285
441504000.0,2033.0,0.765548809700534,3.7823582849530126,0.4178613769125646,144.8609790584202,143.41969614330267,0.8351882958294686,109.77044039601788,316.76493611050853
473040000.0,2034.0,0.7247009643993797,3.7662514432840912,0.4155719060434852,148.2700441723469,146.4441255334924,0.8393651440122442,110.41532669617675,328.8550881545914
504576000.0,2035.0,0.6863538939180663,3.75368884858357,0.4123308735641231,151.28735626281215,149.45829126005694,0.8430971119924424,111.0531460230614,340.4928325082615
536112000.0,2036.0,0.650507598256594,3.7446705008514494,0.4081382794744785,153.912915329816,152.46219332299626,0.8463841997700635,111.68389837667182,351.6781691715187
567648000.0,2037.0,0.6171620774149627,3.73919640008773,0.4029941237745512,156.14672137335847,155.4558317223104,0.8492264073451072,112.30758375700802,362.41109814436305
599184000.0,2038.0,0.5863173313931724,3.737266546292411,0.39689840646434127,157.98877439343954,158.43920645799935,0.8516237347175738,112.92420216406998,372.69161942679455
630720000.0,2039.0,0.5579733601912231,3.7388809394654925,0.38985112754384865,159.4390743900592,161.41231753006306,0.8535761818874629,113.53375359785773,382.51973301881327
662256000.0,2040.0,0.5321301638091148,3.744039579606975,0.3818522870130735,160.4976213632175,164.3751649385016,0.8550837488547749,114.13623805837123,391.8954389204191
693792000.0,2041.0,0.5087877422468475,3.752742466716859,0.3729018848720156,161.16441531291437,167.3277486833149,0.8561464356195096,114.73165554561052,400.81873713161207
725328000.0,2042.0,0.48794609550442125,3.7649896007951433,0.36299992112067514,161.43945623914985,170.27006876450304,0.8567642421816671,115.32000605957559,409.28962765239226
756864000.0,2043.0,0.469605223581836,3.7807809818418283,0.35214639575905204,161.32274414192392,173.20212518206594,0.8569371685412475,115.90128960026644,417.3081104827596
788400000.0,2044.0,0.45376512647909184,3.800116609856914,0.3403413087871463,160.8142790212366,176.12391793600364,0.8566652146982503,116.47550616768305,424.8741856227141
819936000.0,2045.0,0.44042580419618854,3.8229964848404,0.3275846602049579,159.91406087708785,179.03544702631615,0.8559483806526761,117.04265576182544,431.9878530722558
851472000.0,2046.0,0.42958725673312625,3.849420606792288,0.313876450012487,158.62208970947773,181.93671245300345,0.8547866664045245,117.6027383826936,438.6491128313846
883008000.0,2047.0,0.421249484089905,3.8793889757125757,0.2992166782097333,156.93836551840621,184.82771421606554,0.8531800719537957,118.15575403028754,444.8579649001006
914544000.0,2048.0,0.4154124862665247,3.9129015916012646,0.2836053447966971,154.86288830387326,187.70845231550248,0.8511285973004897,118.70170270460724,450.61440927840374
946080000.0,2049.0,0.4120762632629856,3.949958454458354,0.2670424497733781,152.39565806587893,190.57892675131416,0.8486322424446064,119.24058440565273,455.918445966294
977616000.0,2050.0,0.41124081507928734,3.9905595642838443,0.24952799313977664,149.53667480442323,193.43913752350065,0.8456910073861459,119.77239913342399,460.77007496377155
